publishedAt,description,title,URL,language,mediaTitle,authors,summary,textLength,keywords,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time,duration
2023-10-24,"The campaign involved bots posting disinformation and propaganda on the social media accounts of members of parliament, including accusations against the MPs of criminal and ethical violations.",Canada says China-linked ‘Spamouflage’ campaign targeted PM Trudeau,https://www.scmp.com/news/china/diplomacy/article/3238929/canada-says-china-linked-spamouflage-campaign-targeted-lawmakers-and-pm-trudeau,en,South China Morning Post,[],"The Canadian government said on Monday it detected a China-linked “Spamouflage” campaign that involved bots posting disinformation and propaganda on the social media accounts of members of parliament, including Prime Minister Justin TrudeauThe Spamouflage campaign, using networks of new and hijacked social media accounts to post bulk messages, took place in August and September, and targeted dozens of MPs from across the political spectrum, the foreign ministry said in a statement.
The messages included accusations against the MPs of criminal and ethical violations, a claim that Hawaiian wildfires were caused by a secret US military “weather weapon,” and deep-fake videos.",101,"['canada', 'wildfires', 'targeted', 'spamouflage', 'messages', 'media', 'trudeau', 'weapon', 'accounts', 'campaign', 'weather', 'chinalinked', 'mps', 'social', 'lawmakers']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-24,0.42436974789915966
2023-10-03,THE PUBLIC prosecutor in the province of Badajoz is now investigating as many as 26 schoolboys for their alleged involvement in the creation and,Number of schoolboys under investigation for creating deep-fake nudes of classmates rises to 26,https://www.theolivepress.es/spain-news/2023/10/03/number-of-schoolboys-under-investigation-for-creating-deep-fake-nudes-of-classmates-rises-to-26/,en,The Olive Press,"['Simon Hunter', 'Https', 'Www.Theolivepress.Es Spain-News Author Simoninmadrid', 'Simon Hunter Has Been Living In Madrid Since The Year', 'Has Worked As A Journalist', 'Translator Practically Since He Arrived. For Years He Was At The English Edition Of Spanish Daily El País', 'Editing The Site To', 'Is Currently One Of The Spain Reporters At The Times. He Is Also A Voice Actor', 'Can Be Heard Telling Passengers To', 'Mind The Gap']","THE PUBLIC prosecutor in the province of Badajoz is now investigating as many as 26 schoolboys for their alleged involvement in the creation and distribution of deep-fake nude photos of female classmates.
What’s more, the number of victims of these AI-generated images has now risen to 21.
Of the 26 minors being investigated in four of the five secondary schools in the municipality of Almendralejo, five are below the age of 14.
In one case, the images were used in a crude attempt to extort one of the girls in question.
The public prosecutor in Badajoz is currently trying to determine the involvement of each of the suspects, who now number 26.",396,"['number', 'investigation', 'classmates', 'realistic', '26', 'images', 'el', 'photos', 'suspects', 'deepfake', 'rises', 'creating', 'case', 'told', 'public', 'prosecutor', 'schoolboys', 'nudes']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-10-03,1.6638655462184875
2023-10-20,,It's time we discussed AI,https://www.timesgazette.com/2023/10/20/its-time-we-discussed-ai-2/,en,Hillsboro Times Gazette,['Staff Reports'],"But before we do, I should mention that the AI landscape is changing rapidly.
For instance, last week Google announced that Bard (their conversational LLM that we discussed last time) can now generate images (see https://go.ttot.link/BardImages).
So, how do you get the most out of your chat with an AI?
The way to chat with an AI is not the same way you chat with a person.
You can even use them to generate “deep fake” pictures, voices and videos.",955,"['generate', 'columns', 'power', 'prompt', 'site', 'type', 'ai', 'discussed', 'llms', 'youll', 'deep']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-20,4.012605042016807
2023-10-23,"The Palestinian people have endured an agonising and protracted ordeal under the Israeli occupation since 1948. This occupation is characterised by dispossession, displacement, human rights abuses and economic hardships that have cultivated a profound sense of despair. To fully comprehend the Palestinian predicament, one must consider the historical context. Palestinians have","Palestinian hardship under Israeli occupation: A tale of suffering, hope",http://www.jordantimes.com/opinion/munther-hattab/palestinian-hardship-under-israeli-occupation-tale-suffering-hope,en,Jordan Times,[],"The Palestinian people have endured an agonising and protracted ordeal under the Israeli occupation since 1948.
The Israeli occupation has severely restricted Palestinian movement, epitomised by constructing the Israeli security barriers, checkpoints and curfews.
In a meticulous analysis, Miko Peled views these settlements as a major hindrance to establishing a viable Palestinian state.
With negotiations at a standstill and the dream of an independent Palestinian state remaining elusive, disillusionment and hopelessness have become defining characteristics of the collective Palestinian experience.
What will the Israeli occupation and its allies gain from the destruction of Gaza?",824,"['state', 'peace', 'israeli', 'hope', 'occupation', 'palestinian', 'despair', 'international', 'rights', 'palestinians', 'hardship', 'gaza', 'tale', 'suffering']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-10-23,3.46218487394958
2023-10-20,"Hollywood actors are on strike over concerns about the use of AI, but for as little as $300, Meta and an AI company hired them to create avatars.","While Hollywood protests, Meta signs up actors for 'AI research'",https://interestingengineering.com/culture/while-hollywood-protests-meta-signs-up-actors-for-ai-research,en,Interesting Engineering,['Sejal Sharma'],"It’s been 99 days since thousands of television and film actors have been on a strike demanding better pay and protections against artificial intelligence (AI) exploitation.
As the filming of films and TV shows has shut down, the protesting actors are instead working at restaurants to make ends meet.
An AI company contacted actors living in Los Angeles, California, likenesses to participate in an ‘AI research project’ under which the actors’ emotions and expressions would be captured, and their digital likeness would be created for use in virtual avatars.
The company, Realeyes, offered $150 an hour for at least two hours of work.
Earning $300 for a two-hour job isn’t a bad deal, especially when pickings are slim currently in Hollywood.",124,"['signs', 'virtual', 'company', 'tv', 'television', 'protests', 'thousands', 'hollywood', 'actors', 'meta', 'research', 'work', 'ai', 'twohour', 'working']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-20,0.5210084033613446
2023-10-19,"Journalist Kara Swisher says artificial intelligence has tremendous potential for advances in medicine, education and transportation. But she warns about the dangers of exploitation. Swisher says Congress has not passed any AI legislation to address privacy and antitrust and transparency. And with the upcoming elections she warns that people must be careful about what they see and believe.","Artificial intelligence “can be a weapon, but it's a tool” - an interview ...",https://www.vpm.org/2023-10-19/artificial-intelligence-can-be-a-weapon-but-its-a-tool-an-interview-with-tech-journalist-kara-swisher,en,VPM News,['Vpm'],"VPM News Focal Point special correspondent Dennis Ting spoke with journalist Kara Swisher about artificial intelligence, machine learning, and their impact on society.
That's really, it's not that complicated.
And that's really what's happening is they want power.
You can look at a lot of these, you know, and it takes them to a place that's really ugly.
It's a lie, that's what's wrong with it.",3551,"['interview', 'tech', 'weapon', 'legislation', 'swisher', 'thats', 'kinds', 'things', 'journalist', 'know', 'kara', 'whats', 'think', 'really', 'tool', 'theres', 'artificial', 'intelligence', 'lot']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-19,14.920168067226891
2023-10-18,Futurologists predict humans will prefer sexbots over real-life relationships.,Futurologists predict AI sexbots will replace human relationships,https://interestingengineering.com/culture/futurologists-ai-sexbots-human-relationships,en,Interesting Engineering,['Sejal Sharma'],"In an overly connected world, most people sitting in a cafe would rather scroll through 30 TikTok videos whilst having their coffee than strike up a casual conversation with the person sitting next to their table.
And this scenario is not just limited to public spaces, but even inside our homes.
In an ironic turn of events, the technology which is supposed to make us more connected has drawn a communication wedge between us.
According to a 2018 Nielsen report, American adults spend over 11 hours per day listening to, watching, reading or generally interacting with media.
That's a little less than half a day.",105,"['whilst', 'day', 'ai', 'wedge', 'futurologists', 'relationships', 'human', 'predict', 'tiktok', 'world', 'replace', 'watching', 'videos', 'sitting', 'turn', 'sexbots', 'connected']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-10-18,0.4411764705882353
2023-10-19,Vanderbilt celebrated its “bedrock principle” of free speech through a series of panels and discussions Oct. 10–17 during the university’s inaugural celebration of national Free Speech Week.,"Inaugural Free Speech Week fosters dialogue, collaboration at ...",https://news.vanderbilt.edu/2023/10/19/inaugural-free-speech-week-fosters-dialogue-collaboration-at-vanderbilt/,en,Vanderbilt University News,['Oct'],"Vanderbilt celebrated its “bedrock principle” of free speech through a series of panels and discussions Oct. 10–17 during the university’s inaugural celebration of national Free Speech Week.
The campus-wide event, which included the two-day Symposium on AI, Free Speech and Human Rights, featured leading experts from academia, industry, civil society, government and media.
Free Speech Week was held in support of the recently launched Dialogue Vanderbilt initiative.
“The reason I feel so passionately that we need free speech has nothing at all to do with politics.
“It felt good to do a deep re-think and to say so publicly.”Stephens’ commitment to free speech stems from his family history, he said.",1543,"['free', 'fosters', 'science', 'inaugural', 'tegmark', 'week', 'collaboration', 'vanderbilt', 'dialogue', 'oct', 'think', 'human', 'stephens', 'speech', 'ai']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-19,6.483193277310924
2023-10-19,Agents of S.H.I.E.L.D.'s Clark Gregg took the stand in Congress to stand up for artistic originality and against AI fakery. Good on him!,SHIELD Agent Phil Coulson Warns Congress About The Threat Of ...,https://www.slashfilm.com/1425602/phil-coulson-clark-gregg-agents-of-shield-warn-congress-ai/,en,/Film,['Valerie Ettenhofer'],"SHIELD Agent Phil Coulson Warns Congress About The Threat Of Life-Model DecoysAs SAG-AFTRA continues to strike in support of actors' right to keep terrible AI-generated look-alikes out of Hollywood, one performer is taking the fight against unauthorized artificial intelligence deep fakes somewhere totally new: to Congress.
Actor Clark Gregg, who's best-known for his portrayal of S.H.I.E.L.D.
Agent Phil Coulson throughout the Marvel Cinematic Universe, testified yesterday in front of the U.S. Congress as it mulls over the new NO FAKES Act.
Gregg also got personal, noting with good humor that though he never worked in adult entertainment, he recently saw Ai-generated clips of his likeness used in porn.
""I was recently sent very lifelike images of myself engaged in acrobatic pornography with, I will admit, abs that I would kill for.",299,"['privacy', 'coulson', 'decoys', 'gregg', 'recently', 'congress', 'unauthorized', 'warns', 'shield', 'threat', 'lifemodel', 'ai', 'voice', 'used', 'agent', 'phil']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-19,1.2563025210084033
2023-10-23,"Artificial intelligence (AI) has made it easier for bad actors to find ways to attack organisations. Kaspersky’s general manager for Southeast Asia Yeo Siang Tiong says cybercriminals can develop new malware, which can be difficult to detect. Some also use AI to create fake social media profiles ...",Cybersecurity: AI use by cybercriminals on the rise,https://theedgemalaysia.com/node/687039,en,The Edge Malaysia,[],"As cybercriminals grow more sophisticated, personal data protection has been propelled into the spotlight.
For data protection, the country has the Personal Data Protection Act (PDPA) 2010.
He adds that more personal data leaks should be anticipated and that corporate emails are at risk.
As the reliance on cryptocurrencies for online transactions continues to rise, cybercriminals are now targeting unsuspecting crypto users through malicious browser extensions.
These extensions interfere with browser functionality and mimic legitimate software, making detection difficult for antivirus software.",939,"['yeo', 'data', 'rise', 'software', 'companies', 'personal', 'cybersecurity', 'need', 'making', 'individuals', 'cybercriminals', 'ai']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-10-23,3.9453781512605044
2023-10-20,,Kill or cure? The challenges regulators are facing with AI,https://www.politicshome.com/thehouse/article/kill-cure-challenges-regulators-facing-ai,en,PoliticsHome,[],"The challenges regulators are facing with AIIllustration: Tracy WorrallStunning advances in AI have left politicians across the world scrabbling to ensure it serves – and does not destroy – humanity.
An AI model is built by analysing the connections between different words in an enormous dataset, and crunching the results down into a statistical model.
Or imagine an AI system tasked with trading stocks to maximise value (which already happens in some cases).
But the same “frontier” AI models could also prove dangerous.
This, though, is essentially just regulation of the downstream consequences of AI – setting the rules about when and where AI models will be allowed to be used.",2295,"['ai', 'system', 'example', 'way', 'model', 'problem', 'models', 'rules', 'facing', 'regulators', 'cure', 'kill', 'technology', 'challenges']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-20,9.642857142857142
2023-10-23,Former Culture Secretary Baroness Morgan has called on big tech platforms to 'do the right thing' and make the internet safer for women and girls.,'Big tech companies are profiting off sharing intimate images' warns Nicky Morgan,https://www.express.co.uk/news/politics/1827112/revenge-porn-online-safety-nicky-morgan,en,Express,['Steph Spyro - Senior Political Correspondent'],"This makes it easier to charge and convict someone who shares intimate images without consent – putting more offenders behind bars and better protecting the public.
1 in 7 young women have experienced threats to share intimate imagesThe sharing of “deep fake” intimate images – explicit images or videos which have been digitally manipulated to look like someone else – will also be criminalised.
Ms Harrison,28, said: “The sharing of intimate images without consent, whether threatened or actual, is a serious and violating crime.
""Sadly, like many others, I know firsthand the devastating impact that intimate image abuse, or so-called ‘revenge porn’ has on women and girls.
""It is also devastating to see how low conviction rates for intimate image abuse are.",1001,"['intimate', 'companies', 'consent', 'image', 'share', 'sharing', 'warns', 'abuse', 'online', 'profiting', 'morgan', 'women', 'tech', 'shared', 'nicky', 'images']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-23,4.205882352941177
2023-07-25,Netflix's controversial reality show sees five couples putting their trust to the test - but deep fake science blurs the line of truth and lies. Is it entertainment or a form of technological torture?,The cruellest show on TV? Deep Fake Love goes too far with AI,https://www.euronews.com/culture/2023/07/25/the-cruellest-show-on-tv-deep-fake-love-goes-too-far-with-ai,en,Euronews,[],"While those examples are low-key Black Mirror_-esque and mostly harmless, the recently released Netflix show Deep Fake Love (or Falso Amor in the original Spanish) is anything but.
Deep Fake Love isn’t just an experiment in causing totally unnecessary psychological damage to the contestants’ personal lives, but also sets a grim precedent for the future of AI.
Deep Fake Love only scans contestants' faces, using body doubles for the rest of the savagery, the technology to create full-body deep fakes is constantly improving.
While the appetite for more and more extreme dating shows doesn’t seem to be dying down - more people apply for the UK’s version of Love Island than Oxbridge every year - Deep Fake Love has simply taken it too far.
Deep Fake Love is heart-wrenching and absolutely an interesting test of technology's uses, but it should have been left on the cutting room floor or, better yet, never even commissioned.",1390,"['goes', 'far', 'using', 'cruellest', 'series', 'tv', 'deep', 'ai', 'videos', 'entertainment', 'real', 'couples', 'love', 'fake']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-25,5.840336134453781
2023-05-02,"Kendall Roy’s improbably successful presentation in the episode “Living+” hinges on a doctored video of his dead dad, as does his mocking of Roman’s “microdick” at episode’s end. But how exactly did those videos get made? We asked a deep-fake expert.",Was Succession's Logan Video a Deep Fake or a Plan Old Edit?,https://www.vulture.com/article/succession-logan-video-edit-ai-deepfake.html,en,Vulture,"['Nicholas Quah', ""Vulture'S Podcast Critic""]","But here’s the bigger question stirring debate in the Vulture Succession Slack: Was that video clip a deep fake or merely the product of skillful editing?
“Because it’s static, it’s face-forward against a neutral background, and we’re talking about an individual who presumably has lots of video available of them.”However, while it’s plausible the clip could be a deep fake, Gregory isn’t certain it is.
Whether the doctored clip is a conventional cut or a genuine deep fake, one thing that Gregory points out as being crucial to its effectiveness has to do with how it’s presented.
“Is there an expectation that people are going to try and poke holes in the claim?” In this case, will Fake Logan claiming that Living+ will “double the earnings” be subject to greater scrutiny?
But Gregory’s assessment of the video message arose more quickly and with greater certitude than the investor-presentation clip … in the direction that this definitely qualifies as a deep fake.",1334,"['say', 'fake', 'whats', 'video', 'message', 'kendall', 'gregory', 'clip', 'tools', 'deep', 'logan']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-05-02,5.605042016806722
2023-04-27,Judge in Autopilot death case says defence argument ‘deeply troubling’ and wants Tesla CEO interviewed under oath on safety claims,"Elon Musk’s statements could be ‘deepfakes’, Tesla defence lawyers tell court",https://www.theguardian.com/technology/2023/apr/27/elon-musks-statements-could-be-deepfakes-tesla-defence-lawyers-tell-court,en,The Guardian,[],"The ruling came in a lawsuit against Tesla, filed by the family of Walter Huang who was killed in a car crash in 2018.
Huang’s family argues Tesla’s partially automated driving software failed.
Right now.”Tesla, however, opposed the request in court filings, arguing that Musk, the Tesla CEO, cannot recall details about the statement and questioning the authenticity of the recording.
Tesla and an attorney for Huang’s family did not immediately respond to a request for comment.
The lawsuit is scheduled to go into trial on 31 July, adding to growing legal and regulatory scrutiny over Tesla’s Autopilot system.",388,"['court', 'musks', 'crash', 'lawyers', 'elon', 'huangs', 'actually', 'defence', 'autopilot', 'tesla', 'musk', 'statements', 'deepfakes', 'video', 'tell', 'family', 'teslas']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-04-27,1.6302521008403361
2023-03-20,"You may have heard of simulation theory, the notion that nothing is real and we’re all part of a giant computer program.","Chatbots, deepfakes, and voice clones: AI deception for sale",https://www.ftc.gov/business-guidance/blog/2023/03/chatbots-deepfakes-voice-clones-ai-deception-sale,en,Federal Trade Commission News,[],"Let’s call that the fake AI problem.
Let’s call this the AI fake problem.
And just as these AI tools are becoming more advanced, they’re also becoming easier to access and use.
They can use chatbots to generate spear-phishing emails, fake websites, fake posts, fake profiles, and fake consumer reviews, or to help create malware, ransomware, and prompt injection attacks.
The burden shouldn’t be on consumers, anyway, to figure out if a generative AI tool is being used to scam them.",847,"['product', 'voice', 'clones', 'deepfakes', 'companies', 'tool', 'real', 'chatbots', 'tools', 'synthetic', 'ftc', 'used', 'ai', 'deception', 'fake', 'sale']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-20,3.5588235294117645
2023-09-10,The threat from AI-generated content is magnified due to the fact that so many Americans now rely on social media as a primary news source,Rise Of The Machine Learning—Deep Fakes Could Threaten Our Democracy,https://www.forbes.com/sites/petersuciu/2023/09/10/rise-of-the-machine-learning-deep-fakes-could-threaten-our-democracy/,en,Forbes,"['Peter Suciu', 'Kevin Payne', 'Cassidy Horton']","gettyPhotos circulated on social media earlier this summer showing former U.S. President Donald Trump hugging and even kissing Dr. Anthony Fauci.
However, the international community has already witnessed sophisticated Deep Fakes in the Russia-Ukraine War.
Too Much Trust in Social MediaThe threat from AI-generated content is magnified due to the fact that so many Americans now rely on social media as a primary news source.
To restore election integrity, there should be calls for anyone seeking office not to employ Deep Fakes or other manipulated videos and photos as a campaign tool.
""Beyond a doubt, all U.S. officials should agree to not engage in any social-media or cyber-enabled influence campaigns including Deep Fakes within the domestic sphere or for domestic consumption,"" said Albert.",833,"['media', 'danger', 'machine', 'deep', 'voters', 'videos', 'democracy', 'election', 'political', 'learningdeep', 'social', 'albert', 'fakes', 'rise', 'threaten']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-09-10,3.5
2023-08-10,The new A.I.-gimmicked Netflix dating series is diabolically intriguing.,'Deep Fake Love' Is Netflix's Stanford Prison Experiment,https://www.esquire.com/entertainment/tv/a44772226/deep-fake-love-netflix-reality-dating-show/,en,Esquire,[],"Jokes aside, I can't overstate this enough: Deep Fake Love is one of the most evil television series I have ever witnessed.
Much like MTV's Temptation Island—which Deep Fake Love also takes inspiration from—a show that begins with pre-established couples has so much more possibilities for drama.
Complete emotional collapse of this magnitude has rarely been seen on reality television, and Deep Fake Love is a supercharged magnet for it.
Like any reality dating show, Deep Fake Love found participants who appear to have been in healthy relationships for at least several years.
The Deep Fake Love contestants are easily the most tortured individuals I’ve ever seen in reality television.",888,"['dating', 'fake', 'television', 'deepfaked', 'reality', 'experiment', 'netflixs', 'prison', 'love', 'deep', 'contestants', 'stanford', 'videos', 'real']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-08-10,3.73109243697479
2023-07-11,,Deep Fakes and National Security,https://www.oodaloop.com/archive/2023/07/11/deep-fakes-and-national-security/,en,OODA Loop,['Daniel Pereira'],"(2a) Deep Fakes and National Security (Congressional Research Service) “Deep fakes”—a term that first emerged in 2017 to describe realistic photo, audio, video, and other forgeries generated with artificial intelligence (AI) technologies—could present a variety of national security challenges in the years to come.
In addition, DARPA has had two programs devoted to the detection of deep fakes: Media Forensics (MediFor) and Semantic Forensics (SemaFor).
Defending Each and Every Person from False Appearances by Keeping Exploitation Subject to Accountability Act of 2021 or the DEEP FAKES Accountability Act:This bill establishes requirements for advanced technological false personation records (i.e., deep fakes) and establishes criminal penalties for related violations.
It establishes new criminal offenses related to (1) the production of deep fakes which do not comply with related watermark or disclosure requirements, and (2) the alteration of deep fakes to remove or meaningfully obscure such required disclosures.
Some experts have asserted that responding with technical tools alone will be insufficient and that instead the focus should be on the need to educate the public about deep fakes and minimize incentives for creators of malicious deep fakes.",2788,"['fake', 'national', 'media', 'public', 'deep', 'ai', 'election', 'security', 'content', 'congress', 'fakes', 'video']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-07-11,11.714285714285714
2023-09-02,A video of Florida Governor Ron DeSantis announcing that he is dropping out of the 2024 presidential race has been making the rounds on social media,There Is Now A Deep Fake Video Of Ron DeSantis Dropping Out Of The 2024 Race,https://www.forbes.com/sites/petersuciu/2023/09/02/there-is-now-a-deep-fake-video-of-ron-desantis-dropping-out-of-the-2024-race/,en,Forbes,"['Peter Suciu', 'Kevin Payne', 'Cassidy Horton']","(Photo by Octavio Jones/Getty Images) Getty ImagesA video of Florida Governor Ron DeSantis announcing that he is dropping out of the 2024 presidential race has been making the rounds on social media—but it is of course a deep fake, a video created by artificial intelligence.
2024—The Deep Fake ElectionIt is hardly the first time such videos have surfaced on social media, and in the run-up to next year's general election, it certainly won't be the last.
""This deep fake of a supposed DeSantis announcement takes it to a different level,"" explained Purtilo.
""We'll see more deep fake videos and audios leading up to next year's election,"" added technology industry analyst Charles King of Pund-IT.
The convergence of AI-generated videos and social media will allow such misinformation/disinformation to be created and quickly spread to the masses.",713,"['tampa', 'race', 'fake', 'dropping', 'purtilo', 'videos', 'video', 'media', 'ron', '2024', 'deep', 'desantis', 'social', 'campaign']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-09-02,2.995798319327731
2023-04-18,The “DeFake” project is still in the works.,RIT researchers look into 'deep-fakes' videos,https://spectrumlocalnews.com/nys/rochester/news/2023/04/18/rit-researchers-developing-tool-to-help-journalists-spot--deep-fakes-,en,Spectrum News,['Published Pm Et Apr.'],"But RIT researchers are also looking at the dangerous side of artificial intelligence technology – Deepfakes.
“Well, we know none of that’s true,” said Dr. Matthew Wright, RIT chair of computing security.
Researchers at RIT say “deepfakes” are scary on a personal level as well.
Some who create fake videos use them for blackmail purposes.
Researchers say they’re also working with the intelligence community to help law enforcement in terms of detecting media manipulation.",483,"['researchers', 'fake', 'journalists', 'rit', 'tool', 'spot', 'developing', 'say', 'video', 'help', 'wright', 'technology', 'videos', 'intelligence', 'deepfakes']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-04-18,2.0294117647058822
2023-05-03,Soon we won't know what's real - and true.,Metaphysic Deep Fakes TED,https://www.forbes.com/sites/charliefink/2023/05/03/metaphysic-deep-fakes-ted/,en,Forbes,"['Charlie Fink', 'Amy Danise']","A special Deep Fake video from Metaphysic, made exclusively for TED.
Metaphysic.aiMetaphysic broke into pop culture last year with its “Deep Tom Cruise” deep fake video, which was a TikTok sensation last year.
TG: Deep Tom Cruise lives in the minds of people.
So let's say the Tom Hanks model for a face that only costs a few thousand dollars to train because we only put Tom Hanks in it.
So I could have swapped faces and now I'm Tom Hanks or Tom Cruise or something like that.",1174,"['tom', 'ted', 'ai', 'big', 'really', 'fakes', 'deep', 'data', 'hanks', 'going', 'company', 'metaphysic', 'think']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-05-03,4.932773109243698
