publishedAt,channelId,title,description,channelTitle,licensedContent,duration,viewCount,video_id,video_URL,likeCount,commentCount,subscriberCount,tags,captions,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
2021-07-08T13:30:01Z,UCKII0Ml9S5wneKbHswmUrIQ,"Jenazah Covid 19 Menumpuk, Pemakaman Antre","Ada sebuah video viral dengan pemandangan yang mencekam, yang membuat siapapun yang melihatnya akan kehilangan kata ...",CNN Indonesia,True,4.383333333333334,135283,ASCHkEWI2fk,https://www.youtube.com/watch?v=ASCHkEWI2fk,720,506,10500000,CNN Indonesia;berita terbaru;berita;Indonesia;berita terkini;berita terbaru hari ini;live streaming;top trending;berita hari ini;2022;news;berita politik;news live;breaking news;viral terbaru;live news;youtube news;berita viral;viral;viral hari ini;trending;berita Indonesia;cnn indonesia;kompas tv;inews;net news;tv one;news update;Sekretariat Presiden;abah jajang;curug citambur;ridwan kamil,"<?xml version=""1.0"" encoding=""utf-8"" ?><transcript><text start=""0"" dur=""4.02"">akhir-akhir ini rumah dengan pemandangan</text><text start=""1.439"" dur=""4.92"">indah kerap muncul di media sosial ya</text><text start=""4.02"" dur=""4.68"">Bahkan penawaran dua setengah milyar</text><text start=""6.359"" dur=""4.441"">rupiah ditolak oleh Abah Jajang pemilik</text><text start=""8.7"" dur=""3.72"">rumah hal ini menarik perhatian Gubernur</text><text start=""10.8"" dur=""4.04"">Jawa Barat Ridwan Kamil yang mengunjungi</text><text start=""12.42"" dur=""2.42"">rumah tersebut</text><text start=""16.44"" dur=""4.74"">inilah wilayah rumah dengan pemandangan</text><text start=""18.9"" dur=""5.16"">a Million Dollar view yang belakangan</text><text start=""21.18"" dur=""5.46"">kerap muncul di media sosial dikunjungi</text><text start=""24.06"" dur=""4.26"">oleh Ridwan Kamil pada Jumat lalu rumah</text><text start=""26.64"" dur=""4.08"">abah Jajang yang terletak di Kecamatan</text><text start=""28.32"" dur=""3.779"">Pasir kuda Kabupaten Cianjur Jawa Barat</text><text start=""30.72"" dur=""3.9"">ini menarik perhatian banyak warga</text><text start=""32.099"" dur=""5.341"">karena lokasinya yang menghadap langsung</text><text start=""34.62"" dur=""4.38"">ke Curug citambur pemandangan indah ini</text><text start=""37.44"" dur=""4.38"">pun menarik minat Seorang warga Jakarta</text><text start=""39"" dur=""5.879"">yang menawar rumah tersebut dua setengah</text><text start=""41.82"" dur=""5.04"">miliar rupiah tetapi ditolak hal ini</text><text start=""44.879"" dur=""3.481"">menarik perhatian Ridwan Kamil yang</text><text start=""46.86"" dur=""5.039"">mengunjungi rumah abah Jajang dan</text><text start=""48.36"" dur=""3.539"">menyampaikan kekagumannya</text><text start=""52.5"" dur=""8.039"">apa Punya tanah bagus terhadap bayangin</text><text start=""57.42"" dur=""4.92"">bangun pagi magrib yang dilihat view</text><text start=""60.539"" dur=""5.521"">yang didesain oleh Allah subhanahu wa</text><text start=""62.34"" dur=""5.279"">ta&amp;#39;ala luar biasa dan yang keren ya Ada</text><text start=""66.06"" dur=""3.98"">yang nawar miliar-miliar Abah tidak</text><text start=""67.619"" dur=""2.421"">lepas</text><text start=""70.22"" dur=""5.92"">semua kebahagiaan diukur harus dengan</text><text start=""73.32"" dur=""6.119"">uang apa hal ini begini tiap hari tenang</text><text start=""76.14"" dur=""4.519"">di hari akhir apa pensiunnya atau hari</text><text start=""79.439"" dur=""5.72"">tuanya</text><text start=""80.659"" dur=""4.5"">tidak selalu dan dicukupkan Ya</text><text start=""88.82"" dur=""4.92"">udah gini aja nggak usah diubah-ubah</text><text start=""91.259"" dur=""2.481"">paling tidak</text></transcript>",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2021-07-08 13:30:01
2023-08-22T08:35:35Z,UC0dOtR5j9wbIQbaSwJNYf9g,"Le masque fait-il son grand retour ? Le Covid-19 circule toujours, tout comme d&#39;autres virus.","Le masque fait-il son grand retour ? Le Covid-19 circule toujours, tout comme d'autres virus. On fait le point.",Réunion la 1ère,True,1.7333333333333334,2080,lpKy5EacyuE,https://www.youtube.com/watch?v=lpKy5EacyuE,18,19,82500,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-08-22 08:35:35
2023-06-27T17:09:53Z,UCyTVL1r4WC8MqYOPvi3yAZw,OMS alerta que covid-19 não desapareceu,A OMS Europa alertou que a covid-19 não desapareceu. Cerca de mil pessoas ainda perdem a vida por semana no continente ...,O Liberal,False,1.2666666666666666,734,58ZDp5nyQ3o,https://www.youtube.com/watch?v=58ZDp5nyQ3o,19,1,143000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-06-27 17:09:53
2022-01-13T16:16:54Z,UChLtXXpo4Ge1ReTEboVvTDg,COVID-19: Bulgaria protesters try to storm parliament during rally against restrictions,Protesters scuffled with police as the officers held off attempts to enter Bulgaria's parliament building in Sofia on Tuesday during a ...,Global News,True,1.1666666666666667,8357131,muiz5PHYNKA,https://www.youtube.com/watch?v=muiz5PHYNKA,74599,18006,3870000,global news;bulgaria protests;bulgaria news;bulgaria sofia;bulgaria covid;bulgaria covid protests;covid protests;bulgaria covid restriction protests;bulgaria protest scuffle;bulgaria police;bulgaria parliament,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-01-13 16:16:54
2023-06-20T16:47:06Z,UCvQbrQHNdcofvya0aG7jEjA,Three people die of COVID-19 - nbc,The Katima Mulilo State Hospital has reinstated precautionary measures amidst rising COVID-19 cases. Three people have died ...,NBC Digital News,False,2.2333333333333334,4285,qSXgW0BUEWQ,https://www.youtube.com/watch?v=qSXgW0BUEWQ,33,2,108000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-06-20 16:47:06
2020-03-28T15:00:02Z,UCphTF9wHwhCt-BzIq-s4V-g,What Happens If You Get Covid-19?,Thanks Nucleus Medical Media for providing these amazing 3D animations. If you want to watch more scientifically accurate ...,What If,True,7.8,25422215,7sQCmgCmN7U,https://www.youtube.com/watch?v=7sQCmgCmN7U,355891,19044,7670000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-03-28 15:00:02
2021-03-31T14:02:00Z,UC9BmSuR0HvONyxv6QFM8SNA,Essay on Coronavirus(Covid -19) in English Essay Writing,Hello Everyone. In this Video We will learn Essay on Coronavirus(Covid -19). pls.check my channel playlist for ten lines essay ...,Learn Essay Speech,True,12.766666666666667,3114956,zaTORUtCD38,https://www.youtube.com/watch?v=zaTORUtCD38,47612,1834,1920000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-03-31 14:02:00
2023-05-09T23:33:44Z,UC2SEk1w7DgoHs_G3w1biz-w,"Tras fin de la pandemia, usuarios de TikTok despiden a víctimas de Covid-19",Por medio de TikTok se viralizó un trend para recordar a quienes fallecieron a causa de Covid-19 #Pandemiacovid #Covid19 ...,El Universal,True,1.1666666666666667,138308,gcCkQ1foQP0,https://www.youtube.com/watch?v=gcCkQ1foQP0,1881,428,4540000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-05-09 23:33:44
2023-06-28T18:49:38Z,UCrpMfcQNog595v5gAS-oUsQ,Un investigador dijo que China creó el COVID-19 como una arma biológica,"Canal26 #china #covid #coronavirus Un investigador del Instituto de Virología de Wuhan, el laboratorio sospechoso de estar ...",Canal 26,True,2.7666666666666666,6139,Xrr_da3hU58,https://www.youtube.com/watch?v=Xrr_da3hU58,141,67,838000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-06-28 18:49:38
2020-12-30T07:18:14Z,UCyh91eTE9jA3ykg8W3_v3DQ,《我們》─守護臺灣 COVID-19防疫一週年紀錄片,TAIWANCDC #COVID19 #抗疫一週年#我們永遠站在防疫最前線#TaiwanCanHelp #TaiwanIsHelping ｜我們｜臺灣COVID-19防疫 ...,衛生福利部疾病管制署,False,31.083333333333332,777690,FHSKtyfqGJU,https://www.youtube.com/watch?v=FHSKtyfqGJU,23660,3642,287000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-12-30 07:18:14
2023-03-02T17:26:33Z,UC7E9Dj_lmrJdDrH2Bg7rNqQ,¿Cuál es el verdadero origen del Covid-19? ¿Salió de un laboratorio en China? | Te lo explicamos,"A casi tres años de que la Organización Mundial de la Salud (OMS) declaró emergencia sanitaria, la pandemia ha dejado cerca ...",El Heraldo de México,True,1.85,7731,z3_2Koh4rGs,https://www.youtube.com/watch?v=z3_2Koh4rGs,84,27,1760000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-02 17:26:33
2023-06-15T15:18:58Z,UCkjNuLzfw5Ep7EJuMdeFylw,CHINA LAB LEAK INVESTIGATION: China&#39;s secret bioweapon research caused Covid-19?,A new report by the Sunday Times of London says the pandemic began with the accidental leak of the coronavirus at the Wuhan ...,Toronto Sun,True,4.316666666666666,50938,7BdA8ySKlpM,https://www.youtube.com/watch?v=7BdA8ySKlpM,2064,808,128000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-06-15 15:18:58
2023-05-24T03:41:49Z,UCFxHplbcoJK9m70c4VyTIxg,OMS alerta sobre un posible patógeno más letal que la pandemia de COVID,La OMS emite una advertencia sobre las futuras existencia de un patógeno potencialmente más peligroso que el COVID-19.,MILENIO,True,3.0166666666666666,42502,C3cpCOAXsWY,https://www.youtube.com/watch?v=C3cpCOAXsWY,467,117,6040000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['existencia'],[],[],[],[],[],[],[],[],[],2023-05-24 03:41:49
2023-06-15T15:22:44Z,UCyFgCoP4ovsHbt92vM4zN2A,Beyond the Noise #5: The next wave of severe COVID-19,"In this episode of Beyond the Noise, Dr. Paul Offit discusses a recent meeting of experts at the White House that raised an ...",MicrobeTV,False,9.366666666666667,41314,kbS3YWf2GZ0,https://www.youtube.com/watch?v=kbS3YWf2GZ0,1137,265,124000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-06-15 15:22:44
2023-06-28T02:16:21Z,UCi3OEHxBpk63NyRCxZM8pYw,El covid-19 no ha desaparecido,"No se puede bajar la guardia ante el covid-19, causante de un millar de muertes por semana en Europa. Advirtió la Organización ...",Grupo REFORMA,True,1.2166666666666666,1435,jASV04-tOGE,https://www.youtube.com/watch?v=jASV04-tOGE,16,6,1220000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-06-28 02:16:21
2023-08-05T15:20:11Z,UCqVHGwQCmmGa2hjS7ydN4sQ,¡ALERTA! OMS DA ADVERTENCIA SOBRE COVID-19 ¿RIESGO DE OLA GLOBAL?,Para mayor información: Suscribirse al canal https://youtube.com/c/DrLuisAntonioPacoraCamargo   COVID-19: ...,Dr. Luis Antonio Pacora Camargo,True,8.433333333333334,4272,KvV_p8SnotM,https://www.youtube.com/watch?v=KvV_p8SnotM,257,18,626000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-08-05 15:20:11
2023-03-16T18:00:32Z,UC1ObaaFz4XHVPN2T5IFsU4w,"Covid-19 : le jour où Emmanuel Macron a annoncé le confinement, il y a trois ans","C'était il y a trois ans jour pour jour, le président de la République annonçait le premier confinement pour lutter contre le Covid.",L'Obs,True,1.1166666666666667,7076,8rdvDJeAHPg,https://www.youtube.com/watch?v=8rdvDJeAHPg,58,62,355000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-03-16 18:00:32
2020-04-08T21:00:13Z,UC85VW73bQLEjs_taFKP7TwQ,3D Animation: SARS-CoV-2 virus transmission leading to COVID-19,Thanks to the brilliant team at Helix Animation for this 3D animation outlining the most common ways of transmitting the ...,Nucleus Medical Media,False,1.5333333333333334,3124730,PSnSo9kYlH4,https://www.youtube.com/watch?v=PSnSo9kYlH4,23694,1099,6370000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-04-08 21:00:13
2023-05-15T03:50:07Z,UCYrPqnTNNrjkj_KPk1nNUew,¡ALERTA! CIENTÍFICOS REVELAN NUEVA SECUELA COVID-19: DOLOR DURADERO,"Nota: Este video tiene finalidad INFORMATIVA, se anexa enlace de referencia que respalda información. Este canal cumple con ...",Hablando de salud con el Dr. Luis Pacora Camargo,True,8.833333333333334,188973,fpDUR4bpifM,https://www.youtube.com/watch?v=fpDUR4bpifM,2155,172,297000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-05-15 03:50:07
2023-05-11T18:33:16Z,UCJ46VgZgCMLFUvOT671AOJw,EEUU pone fin a la emergencia de salud pública por COVID-19,Estados Unidos declaró hoy oficialmente el fin de la emergencia de salud pública por COVID-19. La decisión significa que el ...,Voz de América,False,1.8833333333333333,3184,5pmD1Rb85VA,https://www.youtube.com/watch?v=5pmD1Rb85VA,34,5,465000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-05-11 18:33:16
2020-06-25T14:00:06Z,UC0p5jTq6Xx_DosDFxVXnWaQ,Covid-19: is working from home really the new normal?,"The covid-19 pandemic has accelerated a shift towards remote working. This could affect not just people's working lives, but the ...",The Economist,True,8.783333333333333,720100,MxDVucUZCnc,https://www.youtube.com/watch?v=MxDVucUZCnc,8976,758,3170000,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-06-25 14:00:06
