appId,title,description,url,genres,developer,developerWebsite,score,ratings,currentVersionReleaseDate,languageCodesISO2A,os,privacyPolicyUrl,contentRating,price,installs,inAppProductPrice,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
com.lantik.bizkaiup,BizkaiUp – Bizkaia en tu móvil,"¡Bienvenido/a a BizkaiUp!La app con la que podrás disfrutar de los mejores planes de turismo, agenda de actividades y tus noticias de interés. Ahora también la mejor atención ciudadana con nuestros nuevos servicios de cita previa.Cuando está abierta la temporada puedes reservar hora para el servicio de BAÑO ASISTIDO, y evitar posibles colas en la playa. Con este servicio, las personas con limitaciones en su movilidad y autonomía personal pueden disfrutar del baño en el mar - ¿Qué es BizkaiUp?-BizkaiUp es una aplicación de la Diputación Foral de Bizkaia que te permite acceder a la información más relevante de Bizkaia. Dispone de un servicio de notificaciones con el que estar al día de las novedades que se produzcan y un punto de contacto con Atención Ciudadana. Ahora, más que nunca, la actividad de Bizkaia está más cerca de quienes buscan disfrutar de nuestro territorio.Accede  a nuestro nuevo servicio de Atención Ciudadana. En este apartado podrás realizar consultas, encontrar teléfonos de interés y solicitar tus citas previas. Gestiona tus citas previas con la Diputación Foral de Bizkaia desde tu móvil. Nuestras apps donde accederás a todas las aplicaciones disponibles que tiene en la actualidad la Diputación Foral de Bizkaia, toda la información en la palma de tu mano.Nueva home más intuitiva y nueva sección “Mi espacio” donde vas a poder fijar secciones como favoritas para que puedas acceder a ellas de una manera mucha más rápida y te facilite el acceso. Si has solicitado una cita en nuestro apartado de cita previa, también podrás ver un resumen con la información básica de tus citas.En Bizkaup nos preocupamos por la accesibilidad, gracias al blanco y negro nuestra interfaz es más legible. Bizkaiup ahora disponible en light mode y dark mode. - ¿Cómo darte de alta en BizkaiUp y empezar a disfrutar de sus servicios?-Es muy fácil, solo tienes que usar el sistema  Bak o BakQ que ya conoces,  tras lo que podrás acceder a servicios avanzados con la Diputación Foral de Bizkaia.¡Si no tienes la Bak o BakQ no te preocupes, puedes consultar cómo conseguirla desde BizkaiUp!.Ahora ya puedes disfrutar de tu día a día con BizkaUp, vive Bizkaia.————— Descarga BizkaiUp app hoy —————¿Dudas o comentarios?¡Nos encanta leer vuestras opiniones! ¿Tienes alguna sugerencia?No dudes en ponerte en contacto con nuestro equipo de profesionales escribiéndonos un email a bizkaiup@bizkaia.eus¡Únete a los miles de usuarios que ya utilizan BizkaiUp!Si te ha gustado la experiencia de BizkaiUp no olvides mandar tu valoración.",https://play.google.com/store/apps/details?id=com.lantik.bizkaiup&hl=en&gl=ES,['Communication'],Bizkaiko Foru Aldundia–Diputación Foral de Bizkaia,https://www.bizkaia.eus,3.857143,83,"Jul 10, 2023",['EN'],Android,https://www.bizkaia.eus/es/politicas-privacidad-bizkaiup,PEGI 3,0,10000,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['movilidad'],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-07-10
fr.gouv.stopcovid.ios,TousAntiCovid,"Let’s protect our loved ones, ourselves and everybody else with TousAntiCovid.# Stay informedIn TousAntiCovid, you can follow the situation regarding Covid. # TousAntiCovid WalletWith the Wallet, you can add your COVID-19 certificates (vaccine and test) digitally into the app, for best convenience.And you can have your favorite certificate in a Widget, or on your Apple Watch!# My data is protected Data is stored locally on your iPhone. You can delete the data stored on your iPhone from the TousAntiCovid settings, whenever you want._TousAntiCovid is designed for use in France.The application has been developed by the TousAntiCovid team under the supervision of the Ministère de la Santé et de la Prévention and the Secrétariat d'Etat chargé du Numérique.",https://apps.apple.com/es/app/tousanticovid/id1511279125?uo=4,['Salud y forma física'],Gouvernement Francais,https://bonjour.tousanticovid.gouv.fr/en,4.18032,61,"Jun 29, 2023","['EN', 'FR']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['prevention'],[],[],[],[],[],[],2023-06-29
in.nic.arogyaSetu,AarogyaSetu,"Aarogya Setu is a mobile application developed by the Government of India which connects the various essential health services with the people of India. The application is playing a crucial role in our combined fight against COVID-19 and now, has evolved as the National Health application to serve the people of India in an exemplary way. The application has come up with an intuitive User Interface and comprehensive features such as ABHA (Health ID) creation, discovery & linking of health records to enable longitudinal digital health records, Simplified Consent Management for sharing these records, and a Seamless Search feature to find Nearby Hospitals, Labs and Blood Banks.",https://apps.apple.com/es/app/aarogyasetu/id1505825357?uo=4,['Salud y forma física'],NIC,None,4.27027,37,"Jun 03, 2023","['AS', 'BN', 'EN', 'GU', 'HI', 'KN', 'ML', 'MR', 'OR', 'PA', 'TA', 'TE']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-06-03
sa.gov.nic.tawakkalna,توكلنا (Covid-19 KSA),"تطبيق توكلنا هو التطبيق الرسمي المعتمد بالمملكة العربية السعودية للحد من انتشار فايروس كورونا، وتم تطويره من الهيئة السعودية للبيانات والذكاء الاصطناعي ""سدايا"".ساهم تطبيق توكلنا في بداية إطلاقه بإدارة منح التصاريح إلكترونيًا خلال ""فترة حظر التجوال"" للقطاع الحكومي والقطاع الخاص وكذلك الأفراد، مما ساعد في الحد من انتشار فيروس كورونا في المملكة.وخلال مرحلة العودة بحذر، أطلق التطبيق عِدّة خدمات جديدة مهمة تساهم في تحقيق العودة الآمنة، أبرزها توضيح الحالة الصحية لمستخدم التطبيق من خلال الأكواد المُلوَّنة بأعلى درجات الأمان والخصوصيَّة.",https://apps.apple.com/es/app/%D8%AA%D9%88%D9%83%D9%84%D9%86%D8%A7-covid-19-ksa/id1506236754?uo=4,['Salud y forma física'],NATIONAL INFORMATION CENTER,https://ta.sdaia.gov.sa,1.83871,31,"Apr 10, 2023","['AR', 'BN', 'EN', 'HI', 'ID', 'UR']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-04-10
studiogenesis.es.emergenciatarragona,TGN Emergències,The City Council of Tarragona offers citizens an application that gives you updated information about the emergency issues in Tarragona and about the safety and protection measures that must be taken.,https://play.google.com/store/apps/details?id=studiogenesis.es.emergenciatarragona&hl=en&gl=ES,['Education'],Ajuntament de Tarragona,https://emergencia.tarragona.cat/,3.1052632,20,"Nov 07, 2022",['EN'],Android,https://www.tarragona.cat/politica-de-privacitat,PEGI 3,0,5000,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-11-07
br.com.estadao.noticias,Estadão,"Baixe e conheça o aplicativo do Estadão, que traz o melhor conteúdo para o seu dia a dia, de forma ágil e com credibilidade:Leia notícias em tempo real, análises, artigos de especialistas e checagem de fatos.Receba alertas das notícias mais importantes.Personalize a seção Para Você, só com os assuntos do seu interesse.Assista a uma seleção de vídeos, mesmo com o app fechado.Siga os seus colunistas favoritos para não perder nenhuma análise.Salve as notícias e leia na hora que quiser.Encontre o conteúdo mais atualizado sobre eleições, economia, saúde, empreendedorismo, notícias internacionais, cultura, esportes, sustentabilidade, bem-estar e muito mais.Vem pensar com a gente!Termos de uso: https://www.apple.com/legal/internet-services/itunes/dev/stdeula/",https://apps.apple.com/es/app/estad%C3%A3o/id503897947?uo=4,['Noticias'],Estadão,None,4.47058,17,"Oct 10, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-10
br.gov.datasus.cnsdigital,Conecte SUS,"O Conecte SUS Cidadão é o aplicativo oficial do Ministério da Saúde, onde o cidadão brasileiro pode visualizar as interações realizadas nos pontos de atenção à saúde e acompanhar o seu histórico no Sistema Único de Saúde (SUS), como exames, vacinas, dispensação de medicamentos e localização de estabelecimentos de saúde. O cenário de risco à população provocado pela pandemia do novo Coronavírus exigiu respostas contundentes de todo o sistema de saúde, em especial do SUS, para coordenar as ações nacionais e orquestrar os esforços de estados, municípios e, também, da Saúde Suplementar. Diante disso, o Conecte SUS, a partir da implementação da Rede Nacional de Dados em Saúde (RNDS), foi redirecionado para receber e compartilhar informações que auxiliem no controle da situação de emergência da saúde pública, com destaque ao processo de vacinação Covid-19 no Brasil.Funcionalidades:Acesse os resultados de exames realizados por qualquer laboratório no território nacional integrado à RNDS para a detecção da Covid-19;Veja seu histórico de vacinação na Carteira de Vacinação Digital;*No momento, o Conecte SUS apenas apresenta os dados relacionados à vacinação contra a Covid-19, especificando a data da aplicação, o nome da vacina, o lote, o estabelecimento de saúde e o código do vacinador. Gradativamente serão disponibilizadas as demais vacinas ministradas pelo SUS.Emita o Certificado Nacional de Vacinação Covid-19 na palma da mão. Após as duas doses da vacina (ou a dose única) serem registradas pelos estados ou municípios na RNDS¹, é possível emitir o certificado em pdf nos idiomas português, inglês e espanhol. Esse documento é válido em todo território nacional e pode ser autenticado gratuitamente, utilizando o leitor ValidaQRCode no próprio aplicativo ou digitando o código do documento em: https://validacertidao.saude.gov.br/;*No certificado é especificado os dados cadastrais da pessoa vacinada (nome, data de nascimento, sexo, CPF), data e horário de emissão, além de informações sobre as doses administradas, como a data de aplicação, nome da vacina, lote e estabelecimento de saúde. Acesse o histórico de internação hospitalar no SUS;*Dados a partir de abril de 2018.·      Veja os medicamentos dispensados pela Farmácia Popular;Localize rapidamente os estabelecimentos mais próximos como os serviços de Saúde Bucal e Doenças Raras;Consulte dicas nutricionais e de atividades físicas e verifique o Índice de Massa Corporal (IMC) na funcionalidade “Peso Saudável”; Quer saber mais?Acesso o Conecte SUS na web em: https://conectesus-paciente.saude.gov.br/Acesse os portais:https://www.gov.br/saude/pt-br/assuntos/conecte-sushttps://www.gov.br/pt-br/servicos/certificado-nacional-de-vacinacao-covid-19https://www.gov.br/saude/pt-br/assuntos/saude-digitalhttps://www.gov.br/saude/pt-br/assuntos/rnds¹ Os registros são de responsabilidade dos gestores estaduais e municipais de saúde, que fazem a coleta e envio das informações para a base de dados do Ministério da Saúde. Eles são feitos pelas equipes responsáveis do centro de vacinação ou da unidade de saúde onde a dose foi aplicada. Os dados são inseridos nos sistemas de informação próprios ou integrados à RNDS, no Sistema de Informações do Programa Nacional de Imunizações (SI-PNI) ou Sistema e-SUS Atenção Primária à Saúde (s-SUS APS). Após os dados enviados e processados, são inseridos de forma automática no Conecte SUS, que está disponível pelo celular ou na versão web.",https://apps.apple.com/es/app/conecte-sus/id1045754608?uo=4,"['Medicina', 'Salud y forma física']",Servicos e Informacoes do Brasil,http://datasus.saude.gov.br/,3.38462,13,"Oct 15, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['nutricion'],[],['nivel de vida'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-15
uy.gub.app.covid19,Coronavirus UY,"Información, atención médica, y alertas de exposición a COVID-19 para residentes en Uruguay.Utilizando Coronavirus UY podrás conseguir toda la información actualizada acerca de la enfermedad en Uruguay, y de cómo proteger tu salud y la de tu familia.En caso de tener alguno de los síntomas podrás realizar consultas directamente a través de la aplicación y, si fuese necesario, tu prestador de salud podrá coordinar para que se te realice un test.Activando las Alertas de Exposición, tu teléfono podrá avisarte si detecta una posible exposición al virus, para que recibas asesoramiento, seguimiento y atención lo más rápidamente posible. El sistema es operado y gestionado por la Agencia de Gobierno Electrónico y Sociedad de la Información y del Conocimiento (Agesic) y el Ministerio de Salud Pública del Uruguay (MSP), en el marco del Plan Nacional Coronavirus.En el caso de contraer la enfermedad, la aplicación te permitirá informar diariamente a tu médico acerca de tu estado de salud (por ejemplo fiebre u otros síntomas). De esa forma podrá mantenerse al tanto de tu salud, indicarte la mejor forma de cuidarte, e incluso contactarte a través de videollamadas.Permite gestionar el seguimiento de tu grupo familiar, registrando en tu propio dispositivo a tus hijos u otras personas a cargo.Nota: las Alertas de Exposición solo están disponibles en teléfonos iPhone con iOS versión 12.5, o bien 13.5 o superior.",https://apps.apple.com/es/app/coronavirus-uy/id1503026854?uo=4,['Utilidades'],AGESIC,https://www.gub.uy/ministerio-salud-publica/,2.81818,11,"Feb 22, 2023",['ES'],iOS,None,12+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['asesoramiento'],[],[],[],[],['seguimiento'],[],[],[],[],[],[],[],[],[],[],[],['conocimiento'],[],[],[],['man'],[],2023-02-22
as.asac.aytomajadahonda,Majadahonda en tu móvil,"Toda la información del municipio en la palma de tu mano. Busca y pulsa… ¡Así de simple! Noticias: Consulta la actualidad de tu municipio y comparte lo que te interesa por email, WhatsApp o RRSS (Facebook y Twitter) Agenda:  Espectáculos culturales, actividades de la biblioteca, eventos deportivos, cursos de emprendimiento, escuela de padres y talleres para todos. Si te interesa una obra de teatro, concierto o espectáculo, podrás comprar las entradas desde tu móvil, a través de Giglón. Incidencias:Participa e infórmanos sobre cualquier incidencia que detectes enviando una fotografía con geolocalización y un breve texto sobre el problema, y haremos todo lo posible por solucionarlo. Revista Cultural:Descarga la programación cultural completa, en formato PDF, y/o accede al portal de Cultura. Todos los portales a un clic:Accede la web del Ayuntamiento, comprueba los resultados de la jornada en el portal de Deportes, participa en Majadahonda Joven o consulta la programación de fiestas.  Enlace al Portal Tributario:Facilitamos los trámites administrativos de impuestos y autoliquidaciones de tasas. Durante el periodo voluntario puedes consultar recibos, pagar con tarjeta y obtener la carta de pago. Instalaciones:Localiza las infraestructuras más relevantes de la Administración. El Auditorio Municipal, la Escuela Infantil Talín, El Centro de Salud Cerro del Aire, el Registro Civil… todo aparece en el mapa. La APP conecta con tu navegador y te lleva donde quieras ir. Directorio:¿Necesitas el teléfono de una farmacia? ¿Dónde está el Centro de Mayores? ¿Te interesa la web de un colegio o escuela infantil? ¿Buscas la dirección de un polideportivo? Encuentra lo que buscas, pulsa, y podrás llamar por teléfono, enviar un email, acceder a la web informativa o abrir el navegador para que te lleve a tu destino.",https://play.google.com/store/apps/details?id=as.asac.aytomajadahonda&hl=en&gl=ES,['News & Magazines'],Ayuntamiento Majadahonda,https://www.majadahonda.org,3.5555556,9,"Dec 22, 2021",['EN'],Android,https://www.majadahonda.org/politica-de-privacidad,PEGI 3,0,1000,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['deporte'],[],[],['puesto'],[],[],[],[],[],[],[],['man'],[],2021-12-22
com.njtc.COVID,COVID Symptom,"An easy-to-use app to track and record COVID-19 symptoms.There is no fee to use this app.In this time of crisis, every resident of the world is anxious about getting COVID-19, and views every sneeze, every cough, and fever as a sign that they may have COVID-19. Governments of every country are concerned about the spread of COVID-19, and are in search of solutions to help their citizens, and understand and prevent the spread of COVID-19.Are you anxious about COVID-19?Are you having fever, cough, or other symptoms?Have you been tested for COVID-19?Have you had contact with someone with COVID-19?Does a family member or friend have COVID-19?Do you want to contribute towards COVID research?In an attempt to solve these issues, we have built this COVID-19 symptoms tracker. Here are the key things you can do with this app:- Track key COVID symptoms- See history of your symptoms- Help alleviate anxiety- Help scientists and researchers to track, study, and model prevalence of COVID-19 in our communities- Share a report of your symptoms with your doctor- Maintain a record of your COVID-19 test resultsWe have a well-researched list of COVID-19 related symptoms which can be tracked.Please note this app does not provide medical advice. If you have severe symptoms, please call 911, call your doctor, or go to the hospital emergency room.This app is currently not advised for use by people who are hospitalized with severe symptoms.Data Security:Your personally identifiable information, such as email ids and phone numbers will not be shared with anyone. We do not track your location, and do not collect or store any location data, except for a country and postal code that you can optionally enter. Your Donated Data will be made available to researchers.We may use aggregated, Donated Data to create heat maps showing prevalence of symptoms in the community, in order to help the public and policy makers better understand the spread of COVID-19.For questions and support, please contact help@covidsymptom.orgYou can also share this COVID symptoms tracker app with your friends and family to help them track their symptoms, contribute to COVID research and join our fight against COVID-19.Let's all unite and help each other out to fight this pandemic.If you would like to volunteer to help this project, please contact ""volunteer@covidsymptom.org""",https://apps.apple.com/es/app/covid-symptom/id1510692333?uo=4,['Salud y forma física'],The University of Michigan,https://www.covidsymptom.org/,3.5,4,"Sep 21, 2020","['EN', 'FR', 'ES']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-09-21
