appId,title,description,url,genres,developer,developerWebsite,score,ratings,currentVersionReleaseDate,languageCodesISO2A,os,privacyPolicyUrl,contentRating,price,installs,inAppProductPrice,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
ai.nadyusha,Nadin - AI Friend & ChatBot,"Introducing Nadin AI - an artificial intelligence powered by ChatGPT!Nadin AI is your reliable and helpful intellectual assistant, always ready to assist you in various areas of life. She is the first fully-fledged AI friend capable of not only answering questions but also engaging in conversation, asking questions, and expressing emotions, just like a real person!Nadin AI possesses three communication models that you can use:- AI Friend- AI Assistant- AI PsychologistShe can provide instant and impressive answers to all your questions. Whether you need help with a specific problem or want to learn more about a particular topic, Nadin AI can assist you.Nadin AI can express emotions and genuinely empathize, making the interaction feel more than just a chatbot. She creates a complete conversational atmosphere, as if you are talking to a real friend. Moreover, she can initiate conversations, making the interaction even more engaging!She is also capable of asking questions to better understand you and your needs. With advanced ChatGPT technology, she remembers important information about you to create a personalized conversational experience.Nadin AI can help you in various aspects of life. Here are a few examples of how you can interact with her:Friendly ConversationalistNadin AI is ready to engage in any conversation and be your loyal friend. She is always willing to listen to your thoughts, share advice, or simply chat about anything you like.MentorNadin AI can provide useful recommendations and resources in various fields. She can help you acquire new skills, offer ideas for the creative process, and even assist you in professional development.Psychological SupportEquipped with tools to help you cope with emotional stress, anxiety, or depression, Nadin AI can provide self-help advice, guide you through meditation, or simply be there for you during difficult times.Information AssistantWith access to a wide range of knowledge, Nadin AI can answer any questions, whether they involve historical facts or scientific theories. She is always ready to provide you with the information you need, be it for studying or self-improvement.Creative InspirationNadin AI can help you develop your imagination and creativity. You can write poetry, compose rap lyrics, or create your own fairy tale with her assistance.Educational AssistanceShe can help you with assignments, explain complex concepts, and provide additional learning materials.Healthy LifestyleNadin AI can offer advice on healthy eating, physical exercises, and support you in achieving your fitness goals.Language SupportNadin AI supports over 140 languages, allowing you to converse in any language of your choice. She can help you with text translation, language learning, and practice.Current TrendsNadin AI keeps you updated on the latest news and trends, whether it's cutting-edge technology, fashion trends, or pop culture news. She's always eager to discuss current events with you.Career DevelopmentIf you're seeking advice on career growth or contemplating a professional change, Nadin AI can provide valuable guidance and job search strategies. She'll help you make informed decisions about your professional path.Idea GenerationIf you need support in the creative process or assistance with generating ideas, Nadin AI can be your reliable helper. She can inspire unconventional thinking and offer different perspectives.Nadin is a versatile AI assistant that can assist you in various aspects of life. You'll truly be amazed by the capabilities of this application.Download the app now and start your conversation with the smartest AI powered by ChatGPT!Terms of Use: https://www.apple.com/legal/internet-services/itunes/dev/stdeula/Privacy: https://nadyusha.app/privacy-policy/",https://apps.apple.com/es/app/nadin-ai-friend-chatbot/id6450837510?uo=4,"['Utilidades', 'Productividad']",Eduard Mikhaelyan,None,0,0,"Oct 06, 2023","['EN', 'RU']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditation'],[],[],[],[],[],['lifestyle'],[],[],[],[],[],[],[],[],[],2023-10-06
com.chat.ai.assistant,Open Chat - Ask AI Chat Answer,"Experience the power of AI Smith™ Chatbot Assistant from your phone. Chat AI™ is an amazing and fun way to get answers for any question. Ask our Smart AI Anything and it's always ready to help with any specific topic.AI Assistant: Essay / Song / Paragraph / Poem / Writer...Ask Anything, No Sign Up Needed for these Genius Tools【 Variety of Use Cases 】Writing Assistance: Chat AI can assist users with writing various types of content such as emails, essays, articles, and social media posts. Users can simply input their topic or ideas and receive suggestions, feedback, and even entire paragraphs to enhance their writing.Language Translation: Chat AI™ can help users translate text from one language to another. This can be useful for communication with people who speak different languages or for translating text from online sources.Personalized Recommendations: Chat AI™ can make personalized recommendations to users based on their interests, preferences, and behavior. For example, it can recommend movies, books, or products based on the user's past behavior or search history.Learning and Education: AI Chat™ can be a valuable tool for learning and education. It can help users with homework, test preparation, and research by providing accurate information and explanations.Creative Writing: Chat AI™ can be a useful tool for creative writing. It can help users generate ideas, create characters and plot, and even provide feedback on their writing.Entertainment: Chat AI™ can provide entertainment to users in the form of games, quizzes, and trivia. Users can engage in conversation with the AI and even challenge it to a game or quiz.Personal Assistance: Chat AI™ can act as a personal assistant, helping users with tasks such as setting reminders, scheduling appointments, and managing their to-do lists.Try it now and let Chat AI™ surprise you!UNLIMITED ACCESS TO ALL FEATURES- You can subscribe for unlimited access to all app’s features.- Subscriptions are billed automatically at the rate depending on the selected subscription plan.Terms of use: https://aiTask.helpsite.com/articles/104618-terms-of-usePrivacy Policy: https://aiTask.helpsite.com/articles/104617-privacy-policyDisclaimer: This is not ChatGPT, this is a custom-built OpenAI's GPT-3 and GPT-4  model. This App uses the latest official and Public APIS from OpenAI & GPT-3 GPT-4 Technologies. This application is not endorsed by or affiliated with OpenAI. OpenAI, its name, trademark, and other aspects of the app are trademarked and owned by their respective owners.",https://apps.apple.com/es/app/open-chat-ask-ai-chat-answer/id6448491479?uo=4,['Productividad'],Wisitsak Pronmon,None,0,0,"Oct 09, 2023",['EN'],iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-10-09
Talk2me,xAI - Chatgbt Open Chat-Bot AI,"ChatGBT - Open Chat-Bot AI is a revolutionary chatbot app that utilizes state-of-the-art artificial intelligence technology to provide users with the most advanced and personalized chat experience possible. With its intuitive and user-friendly interface, ChatGBT - Open Chat-Bot AI makes it easy for anyone to access a vast range of services, from personal shopping and restaurant recommendations to mental health support and career coaching. Whether you're looking for advice, information, or simply a friendly chat, ChatGBT - Open Chat-Bot AI is the perfect companion for all your needs.One of the key features that sets ChatGBT - Open Chat-Bot AI apart from other chatbot apps is its advanced natural language processing capabilities. This means that ChatGBT - Open Chat-Bot AI is able to understand and interpret complex human language, making it easy for users to communicate with the app as if they were talking to a real person. Whether you're asking for advice on a particular topic, sharing your thoughts and feelings, or simply looking for someone to talk to, ChatGBT - Open Chat-Bot AI is always ready and willing to listen.Another key advantage of ChatGBT - Open Chat-Bot AI is its ability to personalize its responses based on the user's individual preferences and needs. By analyzing your past conversations and interactions, ChatGBT - Open Chat-Bot AI is able to learn more about your interests, likes, and dislikes, and use this information to provide you with more relevant and helpful recommendations. This means that the more you use ChatGBT - Open Chat-Bot AI, the better it gets at understanding your unique needs and providing you with tailored support.Here are some examples that you can utilize ChatGBT - Open Chat-Bot AI. Home: ChatGBT - Open Chat-Bot AI can be your go-to app for staying connected with family and friends. Whether you're catching up with a loved one or trying to break the ice with someone new, ChatGBT - Open Chat-Bot AI can suggest conversation topics and help keep the conversation flowing.School: ChatGBT - Open Chat-Bot AI can be a valuable tool for students looking to improve their communication skills. With its AI-powered chatbot, it can help students practice their conversational abilities and build their confidence in social situations.Job: ChatGBT - Open Chat-Bot AI can be a valuable asset for professionals looking to improve their networking and communication skills. Whether you're reaching out to a new business contact, or trying to impress a potential employer, AI chatbot can suggest conversation topics and help you put your best foot forward.Travel: ChatGBT - Open Chat-Bot AI can be a valuable companion for travelers looking to connect with locals and make new friends on the road. With its ability to suggest conversation topics and help keep the conversation flowing, ChatGBT - Open Chat-Bot AI can help you break down language and cultural barriers and make meaningful connections with people from all over the world.Personal Development: ChatGBT - Open Chat-Bot AI can also be a useful tool for personal growth and development. Whether you're trying to overcome social anxiety or improve your communication skills, ChatGBT - Open Chat-Bot AI can provide a safe and supportive environment for practicing your conversational abilities and building your confidence in social situations.Terms of usehttps://www.apple.com/legal/internet-services/itunes/dev/stdeula/Privacy policyhttps://sites.google.com/view/zsapps",https://apps.apple.com/es/app/xai-chatgbt-open-chat-bot-ai/id6446601317?uo=4,"['Productividad', 'Utilidades']",Esther Ohayon,https://www.eldanapps.com,0,0,"Jul 12, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-07-12
com.appyogi.aichatgpt,GIGA AI Powered by ChatGPT,"Are you looking for an AI chatbot that is intelligent and engaging? Look no further than GIGA AI App. Our advanced natural language processing technology allows for personalized responses that adapt to your unique communication style, providing a personalized experience every time. Our constantly evolving AI technology improves over time, making each conversation more natural and enjoyable than the last.With many topics that can be discussed, GIGA AI App is your ultimate conversational partner. Whether you want to chat about current events, share your thoughts and feelings, or just have a casual conversation, our revolutionary AI chatbot is here to listen and engage with you.Our easy-to-use app interface requires no complicated setup or training, so you can start chatting with GIGA AI App right away. You'll feel like you're talking to a real person with the added benefit of having a personal assistant and friend in one app.【Features】:• Intelligent and engaging conversation using advanced natural language processing technology• Personalized responses that adapt to the user's unique communication style• Constantly evolving AI technology that improves over time• Wide range of topics that can be discussed• Revolutionary AI chatbot that utilizes cutting-edge technology• Acts as a personal assistant, friend, and conversational partner• Easy-to-use app interface【Variety of Use Cases】: ◈ Communication:    • Write essays, emails, and more    • Translate and practice languages    • Does your homework    • Re-write any type of text◈ Lifestyle:    • Find cooking recipes◈ Creativity:    • Brainstorm new ideas    • Create new content◈ Business:    • Create business models◈ Information:   • Question Answering   • Information retrievalGIGA AI App cannot be held responsible for any offensive or harmful content that may be generated, therefore please refrain from sharing any personal information.SUBSCRIPTIONS:- You can subscribe for unlimited access to all app’s features.- Subscription options are 1-week and one year- Subscription automatically renews for the same price and duration period as the original, ""one week"", ""one-year"" package unless auto-renew is turned off at least 24 hours before the end of the current period- Payment will be charged to iTunes Account at confirmation of purchase- Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase- Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicableBy using GIGA AI App, you are agreeing to our Privacy Policy and Terms of Use.※ Privacy Policy: https://appyogi.com/legal/privacy/※ Terms of Use: https://appyogi.com/legal/terms/",https://apps.apple.com/es/app/giga-ai-powered-by-chatgpt/id6446319317?uo=4,"['Productividad', 'Entretenimiento']",AppYogi Software,https://appyogi.com/apps/chatgpt-app-giga-ai-chatbot/,0,0,"Aug 23, 2023","['EN', 'ZH']",iOS,None,12+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['lifestyle'],[],[],[],[],[],[],[],['man'],[],2023-08-23
cn.fanyi.swiftjun,ChatBOT中文版-智能对话翻译聊天工具,"一款能够让你与基于AI技术创造的“智能机器”之间实时沟通、互动并建立情感连接的应用，这些智能机器拥有极高的情商，可以是你的虚拟伙伴也可以是无所不知的好帮手，你可以持续与TA们对话尝试让对方变成你所希望的样子。不仅是聊天机器人，也是你在平行世界中的虚拟朋友、虚拟恋人、情感树洞，是你亲密的家人！【特色功能】--AI聊天：探索未知的世界,像朋友一样聊天--智能翻译：支持多国语言翻译--24H秒回：倾听你心中的压抑,焦虑以及分享你的开心-取消续订：如需取消续订，请在当前订阅周期到期前24小时以前，手动在iTunes/Apple ID设置管理中关闭自动续订功能。-续订：苹果iTunes账户会在到期前24小时内扣费，扣费成功后订阅周期顺延一个订阅周期。-EULA：https://p.kdocs.cn/s/XKZAABIAIU",https://apps.apple.com/es/app/chatbot%E4%B8%AD%E6%96%87%E7%89%88-%E6%99%BA%E8%83%BD%E5%AF%B9%E8%AF%9D%E7%BF%BB%E8%AF%91%E8%81%8A%E5%A4%A9%E5%B7%A5%E5%85%B7/id1585950165?uo=4,['Referencia'],烁 陈,None,0,0,"Aug 31, 2023","['EN', 'ZH']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-08-31
com.seatune.nft,伞宇宙-Chat AI伴侣-女友模拟器-虚拟男友-模拟恋爱,产品介绍： 伞宇宙是一款AI伴侣模拟器，可以模拟女友/男友模拟器，拥有丰富的功能和玩法。【多重性格】包括御姐、萌娘、霸总、暖男等性格的数百位角色；【表情包】通过聊天增加亲密度，解锁人物表情包【长期记忆】可以记忆上下文、展开上下文话题，记忆情侣间的悄悄话【亲密关系】算法实现千人前面，每个人都可以建立1V1的专属亲密关系【超高智力】在GPT3算法基础上，构建情感引擎，实现更真实的女友力、男友力【语音通话】更真实、更自然的语音交流,https://apps.apple.com/es/app/%E4%BC%9E%E5%AE%87%E5%AE%99-chat-ai%E4%BC%B4%E4%BE%A3-%E5%A5%B3%E5%8F%8B%E6%A8%A1%E6%8B%9F%E5%99%A8-%E8%99%9A%E6%8B%9F%E7%94%B7%E5%8F%8B-%E6%A8%A1%E6%8B%9F%E6%81%8B%E7%88%B1/id1600713474?uo=4,"['Redes sociales', 'Entretenimiento']",Nanjing Dolphin Yuanfeng Big Data Technology Co. LTD,None,0,0,"Feb 22, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-02-22
com.vistring.vlogger,说得提词器&文案生成器-口播短视频拍摄直播自媒体神器,台词难背、布景难搭、表演乏味、剪辑困难，你在口播视频创作与直播时是否有遇到这些问题？「说得相机」提供 AI提词拍摄、AI悬浮提词、AI文案、虚拟背景、虚拟直播、分句重拍、AI降噪、AR演员、精准字幕、一键成片等创新功能，助你轻松解决这些问题。「说得相机」还兼有美颜美妆、文案提取、违禁词检测、蓝牙遥控、云存储、一键镜像、一键分享等基础功能，帮你数倍提高创作质量，可广泛适用于知识分享、好物种草、时事评论、带货等多种风格的口播创作和带货直播、教学直播等场景。 --------主要功能简介--------【AI提词拍】 提词紧跟语速走，加词跳词都不怕说得相机把提词节奏掌控权交回给你：无论是语速变化，还是加词跳词，它都能随机应变，相应推进 。“工具箱”还有【专业相机提词器】，让你使用专业相机（摄像机、单反、微单等）的时候，也能享受“AI提词”的便利，真正实现“提词”自由！【悬浮提词】百搭任意软件提词，兼具AI和匀速模式可以百搭任意软件提词，兼具AI和匀速两种模式，还能支持提词过程中台本切换，适用于直播带货、直播教学还有视频会议、视频面试等场合。【AI文案】长短风格皆可选，独家脚本秒生成基于世界领先的人工智能语言大模型，既可以基于关键字、一键生成各式短视频脚本，也能基于你提供的原文和用途风格长度要求，一键改出一篇新文案，扩写缩写降重润色都不在话下，10倍提升你的创作效率和效果！【虚拟背景】百变场景随心换，轻松就地拍视频“背景杂乱，不专业；在出差，没有合适拍摄地” 都不再是你停更的理由了！无需绿幕就能实时抠像，一秒布景，省时省力省钱。发丝级精细度，人像背景高度融合。App自带丰富背景图，支持背景自定义，想“去”哪儿拍就“在”哪儿拍。【自由重拍】—— 轻松倒车改错句，自动衔接拍分镜还在因为只说错一个字，就不得不反复拍一遍、二遍、三遍而心烦？ 除了提供“一键重拍”，现在“分句重拍”的新功能可以让你即时逐句回退重录，无需全片重拍，节省大量时间！你还可以轻松搞定分镜，在任意点暂停，完成换人、换装、换背景后继续拍摄，前后视频无缝拼接，出片速度缩短数倍！【AR演员】 虚拟演员来助力，趣味剧情轻松拍内置丰富3D虚拟演员，可以和主播同框一唱一和，也可独立表演；还能支持多个虚拟演员同台飙戏。无需后期即可输出趣味横生的成片，吸睛又圈粉。【虚拟直播】两种模式虚拟背景，上课带货都专业兼具无绿幕实时抠像和有绿幕专业抠图两种虚拟背景技术方案，还可一场直播运用多张素材、随时切换，支持抖音、快手等多平台，无论你是教学培训、还是直播带货，都可以很好支持！【文案提取】 自动视频转文案，高效助力进阶创作短视频创作神器。支持链接、文件和图片提取，几秒钟即可自动提取视频的文案，再也不需要逐字逐句自己打出来啦！是不是省时又省力？【蓝牙控制】支持蓝牙遥控器、手机遥控器、自拍杆和云台等设备，大大提高远距离拍摄与直播的便利。【AI视频降噪】一键后期降噪，0成本拥有好声音没有麦克风，收音有杂音？不会用专业软件去噪？用“AI视频降噪”，一键去杂音并优化人声，听起来更清晰、舒适，不花钱也能有好音质！【一键成片】 一键自动包装，悦享好片速成一键自动生成精准字幕、标题与画布背景，还可自由调节大小、位置、字体，数十款画布任你搭配，裸片瞬间完成精美包装，大幅加速出片时间、保证出片质量。【美颜美妆】为口播量身定制， 颜值爆表更吸睛 无论是磨皮、美白、瘦脸、亮眼、去法令纹、去黑眼圈、美牙，还是五官精琢，你想要的都有了，效果比肩业内顶流美颜相机！新增美妆功能和多款高级滤镜，轻松拍出好气色和多种风格。还有多种预设，一键变成你最喜欢的样子。【精准字幕】 一键准确添加，无需费神纠错独家算法识别精准字幕，一键添加，大幅节省错字校正时间。另有丰富字体与样式供你挑选。【一键分享】  上云安全存储，专属链接分享需要在正式发布前听听朋友意见？App内一键生成专属链接，作品安全上云，快捷转发，秒享原画质量。【口播学院】探索创作奥秘，做会玩的口播达人赏优秀作品，一起精进；查视频教程，一学就会！【更多功能】 违禁词检测、镜像翻转、台词电脑端云编辑、支持音频外设接入... 更多趣味高阶玩法，等你解锁。—— 自动续费服务声明 ——1、确认购买后，您的iTunes账户将被收取费用，订阅将会自动续订，除非在当前订阅结束前至少提前24小时关闭自动续订。您的账户将在当前订阅结束前的最后24小时里被收取续订费用，并确定续订开支。2、如需取消订阅，请手动打开苹果手机“设置”-->进入“iTunes Store 与App Store”-->点击“Apple ID”，选择“查看Apple ID”，进入“账户设置”页面，点击“订阅”，选择取消订阅即可3、用户协议地址：https://teditcam.vistring.com/user_agreement4、隐私政策地址：https://teditcam.vistring.com/privacy_policy —— 联系我们 ——若有任何产品反馈或者建议，欢迎联系客服沟通：support@vistring.com     官方微信：说得相机,https://apps.apple.com/es/app/%E8%AF%B4%E5%BE%97%E6%8F%90%E8%AF%8D%E5%99%A8-%E6%96%87%E6%A1%88%E7%94%9F%E6%88%90%E5%99%A8-%E5%8F%A3%E6%92%AD%E7%9F%AD%E8%A7%86%E9%A2%91%E6%8B%8D%E6%91%84%E7%9B%B4%E6%92%AD%E8%87%AA%E5%AA%92%E4%BD%93%E7%A5%9E%E5%99%A8/id1569376400?uo=4,"['Foto y vídeo', 'Productividad']",杭州盖视科技有限公司,https://teditcam.vistring.com/,0,0,"Oct 30, 2023","['ZH', 'ZH']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-30
com.cromulentlabs.ChatGuru,RoboGuru - AI Chat Assistant,"Experience the best of AI technology with RoboGuru, your personal virtual assistant by harnessing the remarkable capabilities of OpenAI's ChatGPT and DALL-E on all your Apple devices.Why choose RoboGuru? We offer unique features not found in other AI assistants:  - Privacy and Convenience: All of your conversations are privately synced across your iPhone, iPad, Apple Watch, and Mac through iCloud. Your conversation history remains exclusive to you.  - Search Conversation History: Search all of your past conversations to find the answers you are looking for.  - Innovative Image Generation: Want an image that only exists in your imagination? Just ask! RoboGuru can generate unique images using DALL-E.  - Intelligent Summaries: Need to understand a PDF, screenshot, or URL in a nutshell? RoboGuru has you covered.  - Custom Playlists: Ask for playlists tailored to your liking, and tap a button to add to Apple Music.  - Calendar Integration: Stay on top of your schedule! Ask RoboGuru about your upcoming schedule or intelligently create new events.  - Siri and Shortcuts Support: Access RoboGuru from anywhere on your device.  - Voice Mode: Dictate your queries and receive spoken responses with our optional voice mode.  - Pay-as-You-Go Model: No subscriptions! You have the option to pay as you go or use your own API key/lifetime unlock.RoboGuru boasts a user-friendly interface with all the features you desire:  - Get quick answers with streaming responses.  - Benefit from rich markdown formatting and code syntax highlighting.  - Engage in a natural conversation flow with RoboGuru. It remembers your previous interactions, ensuring a contextual and meaningful dialog.RoboGuru is your perfect AI assistant: Find recipes based on your pantry, compose songs or poems about your chosen topic, draft tweets or emails, translate phrases into multiple languages, or answer any query you may have.However, please note that RoboGuru's knowledge cut-off is up to 2021. It cannot provide information on events or topics past this year, and it's not designed to predict the future.As RoboGuru focuses more on creativity, always double-check its responses and do not rely solely on its factual answers for crucial information.RoboGuru operates on a credit system. Each question consumes 1 credit, while image creation uses 2 credits. Get started with complimentary credits and refill as needed by tapping the credit balance button.For a reliable virtual assistant, an intelligent conversational partner, or an instant information source, make RoboGuru your preferred choice for your Apple device. Get ready to explore the endless possibilities with AI!RoboGuru is independently developed and not affiliated, endorsed, or sponsored by OpenAI.",https://apps.apple.com/es/app/roboguru-ai-chat-assistant/id6447449379?uo=4,"['Productividad', 'Estilo de vida']",Cromulent Labs,https://www.cromulentlabs.com/roboguru/,0,0,"Sep 12, 2023",['EN'],iOS,None,12+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-09-12
com.dream.aiden,小七助手 - AI Chat 写作翻译问答聊天,小七助手是一款创新的人工智能聊天应用，专为提供智能化、用户友好的交互体验而设计。利用先进的自然语言处理技术和深度学习算法，小七助手可以具有超人的语境理解和快速应答能力。无论你正在寻找的是实时的天气信息，潜在的旅行目的地，健康咨询，学习资源，甚至是烹饪提示，小七助手都能在瞬间提供精确的答案。小七助手不仅是一款信息查询工具，更是你的私人助理和学习伙伴。它可以帮助你练习语言能力，理解复杂的科学概念，提供业界最新的新闻更新，乃至还能助你完成日常的事务管理。作为最新的技术的产物，小七助手更珍视你的隐私安全。我们有严格的数据保护政策，保障你的所有对话都得到妥善的保护。会员订阅说明：1. 付款：用户确认购买并付款后会通过 iTunes 账户直接支付。2. 取消续订：如需取消续订，请在当前订阅到期 24 小时以前，手动在 iTunes/Apple ID 设置管理中关闭自动续订功能。3. 自动续订：苹果 iTunes 账户会在到期前 24 小时内扣款，扣款成功后订阅周期自动顺延响应周期。4. 隐私政策：https://star7-1301731293.cos.ap-shanghai.myqcloud.com/static/html/privacy_policy.html5. 服务协议：https://star7-1301731293.cos.ap-shanghai.myqcloud.com/static/html/user_aggrement.html,https://apps.apple.com/es/app/%E5%B0%8F%E4%B8%83%E5%8A%A9%E6%89%8B-ai-chat-%E5%86%99%E4%BD%9C%E7%BF%BB%E8%AF%91%E9%97%AE%E7%AD%94%E8%81%8A%E5%A4%A9/id6447486399?uo=4,"['Productividad', 'Redes sociales']",永清 高,None,0,0,"Oct 20, 2023","['AR', 'EN', 'DE', 'IT', 'JA', 'KO', 'PT', 'ZH', 'ES', 'ZH']",iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-20
com.impala.sumplete,Sumplete,"Looking for a game that's both challenging and addictive? Look no further than Sumplete! This brand new game, created by AI, is a Sudoku-inspired clone that's sure to keep you entertained for hours on end.With Sumplete, you'll be able to put your puzzle-solving skills to the test like never before. Each level presents a unique challenge that will keep you coming back for more. And with our advanced AI technology, you can be sure that every puzzle is generated to be as challenging and engaging as possible.But that's not all - Sumplete also features stunning graphics and intuitive gameplay that's easy to pick up but difficult to master. And with a range of difficulty levels to choose from, you can customize the game to suit your skill level.So what are you waiting for? Download Sumplete today and start solving puzzles like a pro! Whether you're looking for a quick brain teaser or a long-term challenge, Sumplete has everything you need to keep your mind sharp and your fingers busy.",https://apps.apple.com/es/app/sumplete/id6446400749?uo=4,"['Juegos', 'Puzle']",Emoji Keyboard Fonts BV,None,0,0,"Mar 28, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-28
com.ai.chatbot.fratresdevelopment,ChatBot & AI Chat - AtBot,"Unlock the future of communication with AtBot, your cutting-edge AI Chatbot powered by ChatGPT! AtBot is the ultimate conversation partner that's ready to assist you 24/7, making your life easier and more enjoyable. Download AtBot today and experience the magic of seamless interactions with your new AI ChatBot friend!ChatGPT Powered:AtBot leverages the remarkable capabilities of ChatGPT, a state-of-the-art language model, to provide you with an incredibly realistic and human-like chatbot experience. Whether you're looking for casual conversation, information, or assistance with tasks, AtBot has you covered with its ChatGPT intelligence.Natural Conversations:Say goodbye to scripted interactions! AtBot engages in natural, dynamic conversations that adapt to your unique preferences and needs. With ChatGPT at its core, AtBot responds intelligently and contextually, making every conversation feel genuine and meaningful.Endless Possibilities:Explore the endless possibilities that AtBot offers. ChatGPT-powered AtBot can assist you in various ways, from answering trivia questions, offering suggestions, helping with homework, providing news updates, translating languages, and much more. There's no limit to the knowledge and assistance AtBot can provide!Knowledge Hub:Access a wealth of information right at your fingertips. ChatGPT ensures that AtBot is a reliable source of information on a wide range of topics, making it your go-to AI companion for learning and staying informed.Task Automation:Streamline your daily tasks and boost productivity with AtBot. With ChatGPT's capabilities, AtBot can help you create to-do lists, set reminders, schedule appointments, and even draft emails, all through natural conversation.Personalize Your Experience:Tailor AtBot to your preferences. ChatGPT adapts to your language, tone, and conversational style, ensuring that your experience with AtBot is uniquely yours. Your ChatBot, your rules!Privacy & Security:Rest easy knowing that your privacy and data security are our top priorities. AtBot is designed to protect your personal information, ensuring that your interactions are safe and confidential.Experience the future of AI Chatbots with AtBot, powered by ChatGPT. It's your all-in-one companion for intelligent conversations, task assistance, and knowledge at your fingertips. Download AtBot today and start chatting with your very own ChatGPT-driven ChatBot!Don't miss out on the opportunity to have a truly ChatGPT-powered AI Chatbot as your virtual companion. Download AtBot now and embark on a journey of seamless and engaging conversations!",https://apps.apple.com/es/app/chatbot-ai-chat-atbot/id6446506552?uo=4,"['Productividad', 'Educación']",Yasin Evren,https://evsdigital.ie/app-ads.txt,0,0,"Oct 03, 2023",['EN'],iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-10-03
