publishedAt,description,title,URL,language,mediaTitle,authors,summary,textLength,keywords,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time,duration
2023-12-03,"The increasing integration of digital technologies into daily life has spurred a growing body of research in the field of digital psychology. This research has shed light on the potential benefits and drawbacks of digital technologies for mental health and well-being. However, the intricate relationship between technology and psychology remains largely unexplored. This study aimed to investigate the impact of mindfulness-based mobile apps on university students' anxiety, loneliness, and well-being. Additionally, it sought to explore participants' perceptions of the addictiveness of these apps. The research utilized a multi-phase approach, encompassing a correlational research method, a pretest–posttest randomized controlled trial, and a qualitative case study. Participants were segmented into three subsets: correlations (n = 300), treatment (n = 60), and qualitative (n = 20). Data were gathered from various sources, including the social anxiety scale, well-being scale, social media use integration scale, and an interview checklist. Quantitative data was analyzed using Pearson correlation, multiple regression, and t-tests, while qualitative data underwent thematic analysis. The study uncovered a significant correlation between social media use and the variables under investigation. Moreover, the treatment involving mindfulness-based mobile apps led to a reduction in students' anxiety and an enhancement of their well-being. Notably, participants held various positive perceptions regarding the use of these apps. The findings of this research hold both theoretical and practical significance for the field of digital psychology. They provide insight into the potential of mindfulness-based mobile apps to positively impact university students' mental health and well-being. Additionally, the study underscores the need for further exploration of the intricate dynamics between technology and psychology in an increasingly digital world.","Social media usage and students' social anxiety, loneliness and well ...",https://bmcpsychology.biomedcentral.com/articles/10.1186/s40359-023-01398-7,en,BMC Psychology,"['Sun', 'School Of Marxism', 'Zhoukou Vocational', 'Technical College', 'Zhoukou', 'Li Sun', 'You Can Also Search For This Author In', 'Author Information', 'Corresponding Author', 'Correspondence To']","SAS-A assesses various aspects of social anxiety, including fear of negative evaluation, social avoidance and distress, and physiological symptoms such as sweating and blushing.
The total score on the SAS-A ranges from 22 to 110, with higher scores indicating higher levels of social anxiety.
Warwick-Edinburgh Mental Well-being Scale (WEMWBS)It is a 14-item self-report questionnaire that measures mental well-being in adults and adolescents [37].
The intervention group was given access to a mindfulness-based mobile app for eight weeks, while the control group received no intervention.
For instance, one of the students stated, “I used to feel ashamed about seeking mental health support, but using mental health apps has helped me realize that it's okay to take care of my mental health.""",2640,"['students', 'anxiety', 'student', 'mindfulnessbased', 'participants', 'loneliness', 'intervention', 'usage', 'work', 'wellbeing', 'effectively', 'media', 'health', 'social', 'mental', 'support', 'group']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-12-03,11.092436974789916
2023-10-30,"Seeing nail salons as a missed opportunity for self-care, Sundays Studio is one of several spas replacing the transactional nature of nail treatments with something more meaningful.",The Rise Of Mindful Manicures,https://www.forbes.com/sites/annahaines/2023/10/30/the-rise-of-mindful-manicures/,en,Forbes,"['Anna Haines', 'Kevin Payne', 'Cassidy Horton']","Nail salon owner, Amy Ling Lin, knows what I mean.
Amy Ling Lin, the founder of Sundays Studio.
Sundays StudioWhen Lin was creating Sundays Studio, she saw the 4000 nail salons in New York City as a missed opportunity.
With manicures being one of the few instances when a person is forced to be off their phone, Amy ... [+] Ling Lin saw manicures as the perfect setting for practicing meditation.
It’s a question she seems to constantly be asking herself when considering what self-care services to provide at Sundays Studio.",1250,"['mindful', 'sundays', 'nail', 'studio', 'meditation', 'lin', 'staff', 'clients', 'salon', 'manicures', 'selfcare', 'ling', 'rise']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-10-30,5.2521008403361344
2023-11-03,,Australia's opportunity to help China be mindful of the society of ...,https://www.aspistrategist.org.au/australias-opportunity-to-help-china-be-mindful-of-the-society-of-states/,en,The Strategist,"['Anna Hayes', 'Jonathan Ping']","We are, and we’re going to stay that way.’During many trips to China, we’ve had similar conversations with interlocutors who have questioned the Australia–US relationship, asking why Australia doesn’t ‘choose China’.
Often, they’re unaware of Australia’s long security relationship with the US, particularly its role in Australia’s defence during World War II.
In other instances, the probing is an attempt to deploy wedge politics—potentially what Xi was trying to do with Biden.
Numerous countries have experienced Beijing’s economic coercion, with Lithuania the newest member of the club.
Xi knows that China and Australia need each other to develop and prosper and that when treated with respect Australia is a good friend.",902,"['australias', 'china', 'australia', 'beijing', 'opportunity', 'war', 'beijings', 'relationship', 'albanese', 'mindful', 'states', 'xi', 'wedge', 'society', 'help', 'economic']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-03,3.7899159663865545
2023-10-28,,Mindful Brewing Announces Temporary Closure Starting November ...,https://breweriesinpa.com/mindful-brewing-announces-temporary-closure-starting-november-6th/,en,Breweries in PA,['Chadd Balbi'],"It would appear that Mindful Brewing Company will temporarily pause operations starting November 6th.
In a post on social media the brewery confirmed the closure but went on to say that it is temporary noting: “We assure you this is just a pause!
“After exhaustive discussions and considerations, we have decided to temporarily close Mindful Brewing Company effective Monday, November 6.
As of right now the closure is temporary, so be sure to follow the brewery on Facebook, Twitter, and Instagram for an announcement to the return to operations.
You can see the full post on Instagram below.",220,"['temporary', 'post', 'instagram', '6th', 'starting', 'brewery', 'temporarily', 'pause', 'closure', 'company', 'operations', 'announces', 'brewing', 'mindful']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-28,0.9243697478991597
2023-10-17,"In recent years, the rollout of 5G technology has sparked numerous discussions about its implications for connectivity, data speeds, and the Internet of Things (IoT). While the benefits of 5G are…",MINDFULNESS IN THE AGE OF 5G: A COMPLICATED ...,https://medium.com/@amytheai/mindfulness-in-the-age-of-5g-a-complicated-perspective-e3c2c187829c,en,Medium,[],"MINDFULNESS IN THE AGE OF 5G:A COMPLICATED PERSPECTIVE ACWOL · Follow 3 min read · Oct 17 -- Listen ShareIn recent years, the rollout of 5G technology has sparked numerous discussions about its implications for connectivity, data speeds, and the Internet of Things (IoT).
The electromagnetic spectrum encompasses a broad range of electromagnetic radiation, from radio waves to X-rays, and everything in between.
Connectivity and the Flow of Shared InformationAt the heart of 5G technology lies the promise of lightning-fast, reliable connectivity.
The Importance of Mindful Engagement with the proliferation of 5G technology, the importance of mindful engagement with technology cannot be overstated.
ACWOL encourages individuals to practice mindfulness and be discerning about the effects of these external influences on their mental states.",719,"['external', 'acwol', 'skipping', 'spectrum', 'complicated', 'technology', 'thoughts', 'practice', '5g', 'mindfulness', 'perspective', 'influences', 'electromagnetic', 'age']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-17,3.0210084033613445
2023-11-02,"Credit unions are making steady progress in the pursuit of greater diversity on boards and in C-suites. There is still room for improvement, of course,",Advance C-suite diversity with 3 mindful people practices,https://www.cuinsight.com/advance-c-suite-diversity-with-3-mindful-people-practices/,en,CUinsight.com,"['Opal Tomashevska', 'Kwame Smith']","Credit unions are making steady progress in the pursuit of greater diversity on boards and in C-suites.
There is still room for improvement, of course, and it’s encouraging to see the many different leaders rolling up their sleeves to help credit union executives diversify their top talent.
Succession plans are becoming a popular area of focus for the experts who are collaborating with credit unions on diversity, equity and inclusion advancement.
To continue to reap the benefits of diverse leadership, credit unions must be prepared to backfill with fresh, and equally diverse, perspectives.
Here are a few of the approaches credit unions can implement as they apply the principles of DEI to leadership continuity.",145,"['union', 'leadership', 'upandcomers', 'talentsuccession', 'diverse', 'unions', 'diversity', 'mindful', 'credit', 'practices', 'advance', 'csuite', 'executives', 'volunteers']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-02,0.6092436974789915
2023-10-29,"Often times, if you pause and think, you’ll realise that you are either thinking of the past or worrying about the future. “Why did I do that? Why did he say that? What will happen?” are the kind of thoughts that race through your mind. Mindfulness is the opposite.","Inner realms: Don’t dwell on the past, live in the moment",https://www.hindustantimes.com/cities/chandigarh-news/inner-realms-don-t-dwell-on-the-past-live-in-the-moment-101698522821132.html,en,Hindustan Times,[],"She would constantly remember the day of the break up – when her boyfriend said some mean things to her.
It is as if you are watching your own self, your feelings, your thoughts from outside as an observer – without any expectation or judgement.
Often times, if you pause and think, you’ll realise that you are either thinking of the past or worrying about the future.
It is as if you are watching your own self, your feelings, your thoughts from outside as an observer – without any expectation or judgement.
So how do you practice mindfulness.",590,"['realms', 'feelings', 'updated', 'inner', 'thoughts', 'system', 'dont', 'live', 'practice', 'dwell', 'mindfulness', 'watching', 'day', 'past', 'relax', 'moment', 'present']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-29,2.4789915966386555
2023-10-31,"For 22 years, Derek Brown was a bartender and owned an award-winning bar in Washington D.C. Now, he's a mindful drinker. Here's how it changed his life.","49-year-old was an award-winning bartender, now he practices 'mindful drinking'—here's how it changed his life",https://www.cnbc.com/2023/10/31/49-year-old-was-a-bartender-for-22-years-now-hes-a-mindful-drinker.html,en,CNBC,['Renée Onque'],"So, I think my life was uniquely shaped by alcohol,"" Brown says.
After a moment of clarity where Brown realized ""I wasn't my best self,"" he gravitated towards mindful drinking.
What is mindful drinking?
Mindful drinking isn't one-size-fits-all, he adds.
In his own life, mindful drinking for Brown means not drinking for the most part.",706,"['brown', 'changed', 'drinkingheres', '49yearold', 'bar', 'drinking', 'wasnt', 'practices', 'mindful', 'dont', 'drink', 'life', 'alcohol', 'bartender', 'way', 'awardwinning']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-31,2.966386554621849
2023-11-02,,CPW: Be mindful of wildlife on Colorado's roads as daylight saving ...,https://krdo.com/news/2023/11/02/cpw-be-mindful-of-wildlife-on-colorados-roads-as-daylight-saving-time-ends/,en,KRDO,['Tyler Dumas'],"COLORADO (KRDO) - Colorado Parks and Wildlife (CPW) is asking Coloradans to keep an eye out for wildlife on roads as daylight saving time comes to an end and it starts to get dark much earlier in the day.
CPW says a lot of wildlife is on the move around the time the sun goes down and drivers should use caution and slow down at night.
CPW: Avoid Wildlife CollisionsDaylight saving time ends this Sunday, Nov. 5 and it will be time to set our clocks back an hour.
According to CPW, wildlife infrastructure includes wildlife overpasses, underpasses, and high fences with escape ramps and wildlife guards along highways.
For more information, visit the Colorado Wildlife Transportation Alliance.",269,"['cpw', 'state', 'transportation', 'saving', 'colorados', 'ends', 'slow', 'daylight', 'colorado', 'wildlife', 'wildlifevehicle', 'roads', 'mindful', 'winter']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-02,1.1302521008403361
2023-10-31,Children of all abilities will be trick or treating tonight and the turn center says you may not be able to recognize if a child has special needs.,Be mindful of children with special needs this Halloween,https://www.newschannel10.com/2023/10/31/be-mindful-children-with-special-needs-this-halloween/,en,KFDA,[],"AMARILLO, Texas (KFDA) - Children of all abilities will be trick or treating tonight and the Turn Center says you may not be able to recognize if a child has special needs.
“We expect them to say trick or treat or we expect them to say thank you when they leave,” said Kelisha Murray, director of occupational therapy at the Turn Center.
“Just be mindful that you might have a kiddo that’s non-verbal and can’t say those things.
Lindsey Stiner, a mother of a low-vision child, is hyper vigilante during Halloween.
Stiner says Halloween is their favorite holiday but she has to take a different approach when looking at Halloween decorations.",404,"['trick', 'thats', 'children', 'stiner', 'mindful', 'needs', 'vision', 'turn', 'say', 'special', 'child', 'ryder', 'halloween']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['child'],[],[],2023-10-31,1.6974789915966386
2023-10-31,"For a gift that'll really, truly help them feel better, we found the best stress relief gifts to buy. Shop recovery tools, mindfulness journals, and more now.",26 Best Stress Relief Gifts 2023 - Top Mindfulness Gifts,https://www.esquire.com/lifestyle/g45668855/best-stress-relief-gifts/,en,Esquire,[],"In the grand poker game of life, stress is that sly player with a knack for upping the ante when you least expect it.
We're not peddling your run-of-the-mill scented candles or cocktails here (although we do have guides for tequila lovers and other unique personalized gifts).
I've been around the block (and by block, I mean luxury spa), and I've seen (and felt) it all.
So trust me when I say these 26 gifts are the crème de la crème—perfect for any man, wife, husband, mother, father, or whomever.
These are the top-shelf choices for when stress decides to crash your party uninvited.",186,"['best', 'block', 'gifts', 'unique', '26', 'relief', 'uninvited', 'stress', 'wife', 'whomever', 'upping', 'man', '2023', 'undeniably']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-31,0.7815126050420168
2023-11-02,Use these five ChatGPT prompts to become more present and less stressed in your working week. Boost your business and feel more connected to your work.,5 ChatGPT Prompts To Be More Present And Less Stressed In Your Business,https://www.forbes.com/sites/jodiecook/2023/11/02/5-chatgpt-prompts-to-be-more-present-and-less-stressed-in-your-business/,en,Forbes,"['Jodie Cook', 'Senior Contributor']","5 ChatGPT prompts to be more present and less stressed in your business gettyDo you find yourself distracted by notifications when you’re on Zoom calls with clients?
Use these five ChatGPT prompts to become more present in your business activities, whatever they may be.
Be more present in your business with these ChatGPT promptsRecognize your distractionsThe first step is self-awareness.
Additionally, what introspective questions should I pose during these moments to ensure I remain present and aligned with my business goals?”ChatGPT prompts to become a more present business ownerStay grounded in your business with these five prompts for ChatGPT.
By being more present, you'll boost your business and feel more connected to your work.",1014,"['present', 'past', 'stressed', 'chatgpt', 'specific', 'tasks', 'youll', 'business', 'mindfulness', 'youre', 'help', 'prompts']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-02,4.260504201680672
2023-10-31,A new report has outlined measures for games companies and gamers to take in order to do their bit for the planet.,Developers encouraged to be more mindful of environmental impact ...,https://www.techradar.com/gaming/developers-encouraged-to-be-more-mindful-of-environmental-impact-when-creating-the-next-generation-of-consoles,en,TechRadar,"['Catherine Lewis', 'News Writer', 'Techradar Gaming', 'Social Links Navigation']","The report is also encouraging further research into next-gen console development, and what can be done there to reduce environmental impact.
Elsewhere, the report encourages further research into the design of the next generation of consoles in order to encourage developers, manufacturers, and publishers to consider decarbonization goals and environmental performance in the production of future hardware.
It also provides a list of steps that gamers can take to do their own bit, such as checking out their system settings and enabling energy-saving modes.
“All of this combines to make a complex landscape for video game businesses to understand and apply carbon accounting frameworks in a critical first step towards taking climate action.
“We hope that this report serves as a helpful way for businesses to level up to hit speed and scale in their climate action goals with players also engaged on this agenda.”",371,"['businesses', 'generation', 'developers', 'uk', 'creating', 'environmental', 'encouraged', 'report', 'carbon', 'games', 'advice', 'impact', 'mindful', 'climate', 'goals', 'consoles', 'emissions', 'industry']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-31,1.5588235294117647
2023-11-02,Some Hastings seniors are facing having their rents double from early next year.,Hastings Mayor mindful of impact of new rate rises on elderly tenants,https://www.rnz.co.nz/news/national/501572/hastings-mayor-mindful-of-impact-of-new-rate-rises-on-elderly-tenants,en,RNZ,[],"Those living in 220 homes across nine council senior housing complexes in Hastings, Havelock North and Flaxmere will be paying $260 a week from the end of January.
The new policy and rent increase involved some challenging decision-making for council, mayor Sandra Hazlehurst said.
""Our older people are very important to us, and we know that it's going to be very unsettling for some to learn of these rent increases.
Residents would be invited to attend in-person information sessions with the council housing team to talk through the changes, she said.
Since 2014, rent increases were about two percent annually apart from in 2020, when the government put a six-month freeze on rent increases due to the Covid-19 lockdown.",344,"['mindful', 'rate', 'policy', 'older', 'elderly', 'impact', 'housing', 'tenants', 'mayor', 'hastings', 'rent', 'senior', 'sustainable', 'rises', 'residents', 'council', 'rents', 'increases']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-02,1.4453781512605042
2023-11-03,"La práctica de la atención plena, también llamada mindfulness, centrada en la alimentación saludable...",Así puede el mindfulness cambiar tu alimentación,https://www.infosalus.com/nutricion/noticia-asi-puede-mindfulness-cambiar-alimentacion-20231103082146.html,en,Infosalus,['Europa Press'],"Loucks destaca que el estudio ayuda a explicar el mecanismo por el cual un programa de entrenamiento de atención plena personalizado y adaptado para mejorar la dieta puede afectar a la presión arterial.
El programa de reducción de la presión arterial basado en la atención plena utilizado en el estudio, que Loucks desarrolló en 2014, entrena a los participantes en habilidades como la meditación, el yoga, la autoconciencia, el control de la atención y la regulación de las emociones.
Lo que hace que el programa sea único, resalta, es que los participantes aprenden a dirigir esas habilidades hacia comportamientos que se sabe que reducen la presión arterial.
Después de seis meses, el grupo de mindfulness mostró una mejora de 0,34 puntos en la puntuación de la dieta DASH.
El grupo de control mostró un cambio de -0,04 puntos en la puntuación de la dieta DASH.",919,"['y', 'así', 'la', 'programa', 'los', 'una', 'en', 'que', 'alimentación', 'para', 'el', 'del', 'cambiar', 'tu', 'mindfulness', 'puede']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['alimentacion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-03,3.861344537815126
2023-08-28,"Mindfulness practices have been shown to reduce stress, promote a sense of calm and give you a stronger sense of control in your daily life.",Live Whole Health #184: Using the senses to experience ...,https://news.va.gov/123511/live-whole-health-184-using-the-senses-to-experience-mindfulness/,en,news.va.gov,[],"Many people feel that when they practice mindful behavior, they are less reactive to stresses in their lives, that they feel more calm and more in control.
This short mindfulness exercise is a great starting point!
This is why the senses are a good starting point for practicing mindfulness.
In just a few minutes, listening to this practice can help you to better focus and practice mindfulness.
This practice will encourage a mindful moment that is brief and a great introduction to a mindfulness practice.",271,"['live', 'mindfulness', 'health', 'thinking', '184', 'moment', 'mindful', 'starting', 'using', 'practice', 'experience', 'attention', 'short', 'present', 'senses']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-08-28,1.138655462184874
2023-10-22,,Study On Marijuana Use And Yoga Finds That Set And Setting Can ...,https://www.marijuanamoment.net/study-on-marijuana-use-and-yoga-finds-that-set-and-setting-can-influence-mental-health-benefits/,en,Marijuana Moment,['Ben Adlin'],"A newly published study finds that people who practice yoga after consuming marijuana experience improved mindfulness and mysticality, indicating that setting and behavior may play an important role in modulating a person’s cannabis experience.
“These factors are rarely considered during therapeutic cannabis use.”The study’s results “generally indicate that what you do while you experience cannabis effects matters,” the paper concludes.
“Providing specific behavioral directions as well as psychoeducation on the role of set and setting may stand to maximize benefits and minimize harms of therapeutic cannabis use.
Back in 2018, U.S. Rep. Nancy Pelosi )\(D-CA) even recommended marijuana and yoga (done separately, however) as alternatives to opioids.
“Marijuana, yoga, all kinds of other things that are homeopathic but are not addictive in this dangerous way,” she said.",989,"['effects', 'mental', 'therapeutic', 'experience', 'factors', 'daniels', 'setting', 'study', 'benefits', 'cannabis', 'yoga', 'finds', 'marijuana', 'psychedelics', 'set', 'influence', 'health']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-22,4.15546218487395
2023-10-25,"When it comes to boosting brain power, there are various yoga poses (called asanas) that can help you feel calm and relaxed.",5 Yoga Exercises for Meditation and Mindfulness,https://www.news18.com/lifestyle/5-yoga-exercises-for-meditation-and-mindfulness-8625371.html,en,News18,['About The Author'],"When it comes to boosting brain power, there are various yoga poses (called asanas) that can help you feel calm and relaxed.
Whether you’re new to yoga or an experienced practitioner, there are some fundamental yoga poses that everyone should include in their daily routine.
Here are the top 5 yoga poses that you should practice every day.
Bend your right leg and place your right foot very close to your body on the floor.
Then, bend your right leg and carefully tuck the left foot into the space at the crook of your right leg, while the right foot goes between your left thigh and calf muscle.",599,"['meditation', 'foot', 'place', 'exercises', 'leg', 'pose', 'mindfulness', 'sit', 'right', 'thigh', 'left', 'poses', 'yoga']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditation'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-25,2.5168067226890756
2023-04-24,"New center will serve as hub for scientific research and promote rigorous, evidence-based approaches to the practice of mindfulness.",Thich Nhat Hanh Center for Mindfulness in Public Health Launched ...,https://www.hsph.harvard.edu/news/press-releases/thich-nhat-hanh-center-for-mindfulness-in-public-health-launched-at-harvard-t-h-chan-school-of-public-health/,en,HSPH News,[],"For immediate release: Monday, April 24, 2023Boston, MA – The Thich Nhat Hanh Center for Mindfulness in Public Health will launch April 26 at the Harvard T.H.
“In public health, we work at population scale — we aim to reach and uplift entire communities.
The Thich Nhat Hanh Center for Mindfulness in Public Health will operate in that spirit.”The Center for Mindfulness in Public Health is named to honor Thich Nhat Hanh (1926-2022), a Zen master, global spiritual leader, scholar, and peace activist revered around the world for his pioneering teachings on mindfulness, global ethics, and peace.
Thich Nhat Hanh spent his life working for peace and social justice, training the next generation of engaged Buddhists, and building healthy communities of mindful living.
Founded in 1913 as the Harvard-MIT School of Health Officers, the School is recognized as America’s oldest professional training program in public health.",1038,"['harvard', 'nhat', 'center', 'mindfulness', 'launched', 'research', 'thich', 'health', 'th', 'school', 'hanh', 'practice', 'public']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-04-24,4.361344537815126
2023-10-30,Kendrick Lamar’s pgLang joins forces with Light to introduce a minimal smartphone experience. Dive into the unique collaboration of art and tech.,Kendrick Lamar’s pgLang X Light: A Smartphone for the Mindful Era,https://stupiddope.com/2023/10/kendrick-lamars-pglang-x-light-a-smartphone-for-the-mindful-era/,en,stupidDOPE.com,['Petra June'],"In a world dominated by constant notifications and digital distractions, pgLang, the brainchild of Kendrick Lamar and Dave Free, brings forth an unexpected yet refreshing partnership.
Introducing a special edition smartphone in collaboration with Light, this device is the answer to everyone’s quest for digital detox.
This edition, affectionately named “pgLang for Light,” showcases the perfect marriage between art and minimal technology.
The visuals depict a baby navigating the world with the phone, symbolizing the sheer simplicity and unadulterated joy it brings.
On November 2, only 250 exclusive units will be up for grabs in a one-time drop on the pgLang website.",223,"['x', 'phone', 'distractions', 'simplicity', 'digital', 'kendrick', 'smartphone', 'device', 'era', 'pglang', 'light', 'mindful', 'edition', 'world', 'lamars']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-30,0.9369747899159664
