id,title,releaseDate,description,trackTime,trackViewUrl,languages,provider,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
1MbnLLlBVzohbVgGAgqecK,Como Funciona o Mindfulness (Atenção e Vida Plena),2021-02-02,"O mindfulness (ou atenção plena), seja por meio da meditação ou ioga, se tornou um assunto frequente em rodas de conversa. Existem poucos conteúdos legais e diretos que explicam como funciona o mindfulness, por isso criamos esse episódio para aprofundar um pouco mais nesse assunto. De toda forma, caso queira conhecer mais conteúdos sobre meditação, mindfulness e bem-estar, é só conferir aqui: https://audoobe.com/como-funciona-o-mindfulness/ O mindfulness é uma prática meditativa de atenção plena, ou seja, você consegue estar consciente de tudo que acontece ao seu redor. Acreditamos que a atenção plena pode ajudar as pessoas que você gosta, como seus familiares e melhores amigos, então que tal compartilhar com eles? Compartilhe: https://anchor.fm/audoobe/episodes/Como-Funciona-o-Mindfulness-Ateno-e-Vida-Plena-eprkf3",5.12,https://open.spotify.com/episode/1MbnLLlBVzohbVgGAgqecK,['pt-BR'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-02-02
0PrGIvUelxccZN02WIYTs9,DESBLOQUEA TU CHAKRA CORAZÓN ☯ Meditación Guiada para EQUILIBRAR el Cuarto Chakra (Anahata) Antes de Dormir,2021-11-05,"Te has preguntado alguna vez donde se unen el cuerpo y el alma?  Se dice que esta union se encuentra en los centros energéticos del cuerpo.  o CHAKRAS como también se les conoce.  Existen 7 chakras principales y cada uno está representado por una frecuencia y un color específicos.   Hay tres chakras de la parte inferior del cuerpo y tres chakras de la parte superior del cuerpo.  Y todos se conectan fundamentalmente a travez del 4to chakra, el chakra del corazón. O Anahata como tambien se le conoce En el idioma sánscrito  En el anahata se manifiesta el amor universal y la union de poderes aparentemente opuestos, como el poder del espíritu y el poder de la materia. Aquí es donde se unen lo físico y lo espiritual. Es el núcleo de nuestra frecuencia energética y la raíz de toda sanación emocional y energética. El chakra del corazón es el puente entre el pensamiento, las emociones y la espiritualidad, lo que significa que el Anahata o chakra del corazón es a veces el más importante de todos. Efectivamente, es el lugar espiritual donde las experiencias pasadas y los agravios ya no pueden dañarnos.   De hecho la palabra Anahata se traduce como ileso o inatacable.  El chakra del corazon está asociado con el color verde, que representa la transformación y la energía del amor.  Cada chakra se sale de alineación a veces o desarrolla bloqueos. Estos bloqueos pueden ser menores o mayores, pero siempre te llevarán a sentirte física o emocionalmente desequilibrado.  Aquellos con un chakra del corazón abierto y bien equilibrado están llenos de amor, perdón y compasión. Pero si este chakra está bloqueado, se manifestarán la ira, el dolor, el odio y los celos.  Para abrir el chakra del corazon no es necesario que conozcas la causa de su bloqueo. Las relaciones difíciles son la causa principal. Tanto las relaciones románticas, como las familias y las amistades tóxicas son igualmente capaces de bloquear el chakra del corazón. Cualquier tipo de dolor o pérdida también pueden causar bloqueos. Tambien, si te cuesta aceptar algo sobre ti mismo, este tipo de represión emocional también puede desalinear el chakra del corazón. Los bloqueos son la respuesta a cualquier cosa en la vida que agote tus recursos emocionales o que sea emocionalmente dañina.  Si has venido sintiendo negatividad sobre ti mismo y los demás, es posible que debas abrir el chakra del corazón. Esta meditacion te ayudará a equilibrar, a abrir este chakra y, naturalmente, traerá más amor y compasión hacia tu vida.  Aprender a abrir el chakra del corazón es una hermosa experiencia.  Y no importa si has experimentado un bloqueo desde la infancia o debido a un dolor de corazón reciente, abrir el corazón es el comienzo del proceso de sanación  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/metodo-luz-propia/message Support this podcast: https://podcasters.spotify.com/pod/show/metodo-luz-propia/support",32.87,https://open.spotify.com/episode/0PrGIvUelxccZN02WIYTs9,['es-ES'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['experiencias'],[],[],['meditacion'],[],[],[],[],[],['puesto'],[],[],[],[],['experiencias'],[],['nina'],['man'],[],2021-11-05
1FzIWTa2fxzkE0rOBr41ie,"6° Puntata ""Pratica attiva respiro""",2021-05-07,"In questa puntata lavoreremo con una pratica attiva, useremo il respiro in modo consapevole mentre facciamo un’attività. Mindfulness è un abilità, è la capacità di focalizzare l’attenzione che possiamo allenare facendo qualsiasi cosa, ad esempio quando facciamo una passeggiata, mentre laviamo i piatti, rispondiamo ad una mail o stiamo parlando con qualcuno.  La meditazione attiva è un modo per essere più attenti e focalizzati in ogni attività.",6.41,https://open.spotify.com/episode/1FzIWTa2fxzkE0rOBr41ie,['it'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-05-07
2ST2xxaDlJ56Hlt7Gd4QJI,Mindfulness fogalma és pozitív hatásai | Részlet a mindfulness-ről szóló adásunkból,2023-03-02,"Ha jobban érdekel a téma és szeretnél egy átfogó képet kapni a szokásokról... Hallgasd meg a teljes adást kedvenc podcast lejátszódon:   Spotify  Apple Podcast   Google Podcast  A legtöbb ember már egészen biztosan hallotta a mindfulness kifejezést, de mit is jelent ez pontosan? Aki még sosem gyakorolta, hogyan képzelje el? Melyik az a hétköznapi tevékenység, ami a legközelebb áll hozzá? És milyen bizonyítottan pozitív hatásai vannak a mindfulness gyakorlásának az életünkre nézve?    Honnan származik a mindfulness?   Mi zajlik le a fejünkben, amikor mindfulnesst élünk át?   Milyen bizonyított pozitív hatása van a mindfulness gyakorlásának az életünkre?  Ha Neked is felkeltettük az érdeklődésed és számodra is fontos a saját, illetve környezeted pszichológiai jólléte és nyitott vagy az edukációra, valamint örömmel hallgatsz szakértőket ebben a témában, ne hagyd ki az adást!",30.39,https://open.spotify.com/episode/2ST2xxaDlJ56Hlt7Gd4QJI,['hu'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-03-02
1p6uuXtRTbtTlvIoH7UgG5,Mindfulness con música. Un ejercicio de meditación diferente,2022-06-11,"Una experiencia para ayudar a calmar nuestra mente, acompañados de sonidos,  que podemos hacer todas las veces que necesitemos. Un mejor estado es posible.",12.42,https://open.spotify.com/episode/1p6uuXtRTbtTlvIoH7UgG5,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['calma', 'meditacion']",[],[],['ejercicio'],[],[],[],[],[],[],[],[],[],[],[],[],2022-06-11
5E8ZP8i7t4xp46urWBgUJ8,05 - Mindfulness em psicoterapia: o que é e para que serve afinal?,2023-05-25,"Um dos conceitos mais ""pop"" em psicoterapia é definitivamente o de mindfulness. Uma série de terapias modernas exploram múltiplas definições da palavra e propõem sua tradução em práticas diversas, mas será que estão todas falando da mesma coisa? E qual a utilidade do mindfulness para um percurso terapêutico? Para explorar as possíveis respostas dessas e de outras questões, convidamos Tiago Tatton para um café, no episódio de retorno do Psi com Ciência. ",65.53,https://open.spotify.com/episode/5E8ZP8i7t4xp46urWBgUJ8,['pt-BR'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['terapia'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-05-25
2TqCRLkppkU22W9wRPFLA4,25. Meditación MINDFULNESS 10 minutos 🙏🏼☀️ - Práctica diaria,2023-10-26,,10.0,https://open.spotify.com/episode/2TqCRLkppkU22W9wRPFLA4,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditacion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-26
5w3OPUfNC7SIfFJ1A76EzJ,119. Mindfulness mot oro,2023-01-30,"I dagens avsnitt delar jag oro och pratar om hur jag hanterar jobbiga känslor och tankar och hur mindfulness, yoga och meditation hjälpt mig genom oro många gånger förr. Vi gör en mindfulnessövning med fokus på händerna och avslutar med en affirmationsövning för att släppa oro, ilska, irritation, värk eller annat som vi vill göra oss av med. I podden berättar jag om den pdf du kan ladda ner nedan där du får tre nedstressande och lugnande mindfulnessövningar. Varmt välkommen!Ladda ner din gratis Pdf med tre lugnande och nedstressande mindfulnessövningar här: https://mailchi.mp/a06416f85463/pdf-tre-mindfulnessvningar-minskad-stress-okat-lugnLänklista till erbjudanden och gratismaterial: https://linktr.ee/jennysjobergyogaKontakt info@yogajenny.seHjälp podden att synas genom att ge den fem stjärnor <3 Tack för att du lyssnar!Kram Jennywww.yogajenny.se Välkommen att prenumerera på Avslappningspodden+ här https://plus.acast.com/s/avslappningspodden.   Hosted on Acast. See acast.com/privacy for more information.",26.94,https://open.spotify.com/episode/5w3OPUfNC7SIfFJ1A76EzJ,['sv'],Spotify,['ilc'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditation'],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-01-30
4nKmperd8qpT7q4itzMLis,"Respira ASÍ para ELIMINAR el estrés, la ANSIEDAD y los ATAQUES DE PANICO",2021-11-05,"Haz esta respiración cada vez que tengas mucho estrés, mucha ansiedad, o cuando sientas que esta llegando un ataque de pánico. Te ayudará a calmarte rápidamente.  Tutorial de cómo hacer la respiración doble para calmar los nervios y la tensión.   Si te gusta este video, suscribirte a mi canal de Youtube. Nuevas meditaciones todas las semanas. ES TOTALMENTE GRATIS!!:  https://www.youtube.com/channel/UCRvz-FxFCLJfn-LQvNC0vSw/videos Si disfrutas meditando conmigo y te gustaría hacer una donación para apoyar mi canal, haz tu donación aqui : https://www.paypal.com/donate/?hosted_button_id=4X4ZQNFRRJ3CJ Muchas gracias por cualquier apoyo 😊😊♥️♥️  Diana  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/metodo-luz-propia/message Support this podcast: https://podcasters.spotify.com/pod/show/metodo-luz-propia/support",15.67,https://open.spotify.com/episode/4nKmperd8qpT7q4itzMLis,['es-ES'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['calma', 'meditacion']",[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2021-11-05
6xabYzheNeJ1FUHpr6cGUt,El poder de nuestra mente. Un ejercicio de Mindfulness,2021-03-18,"“Todo a lo que le das atención, crece” Mindfulness es una práctica y un  modo de vivir que nos permite mejorar nuestros estados de atención. Es conocida, también como la meditación científica. Vivir la vida en estado Mindful puede ayudarnos a lograr una mayor  la calidad de vida y a  la toma de mejores decisiones. La ejercitación sobre nuestra atención, modifica también la forma de vincularnos con los otros y con nosotros mismos. Learn more about your ad choices. Visit podcastchoices.com/adchoices",15.0,https://open.spotify.com/episode/6xabYzheNeJ1FUHpr6cGUt,['es'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['calidad de vida'],[],[],[],[],[],['meditacion'],[],['mejora'],['ejercicio'],[],[],[],[],[],[],[],[],[],[],[],[],2021-03-18
4JHnYztr0oA6Y8ITisUG29,[Mindfulness For Kids 1] Calm Reminder,2023-09-21,"Join Hunter Clarke-Fields and Dr. Christopher Willard in this special series of mindfulness practices for kids! Mindfulness offers kids a powerful tool for managing the pressures of school, peer relationships, and the increasing digital distractions, ultimately promoting their overall emotional intelligence and promoting a healthier, more balanced approach to life.   Get more resources to bring mindfulness into your family life at https://mindfulmamamentor.com/  Dr. Christopher Willard, (Psy. D.) is a clinical psychologist, author and consultant based in Massachusetts. He has spoken in over thirty three countries, and has presented at two TEDx events. He is the author of twenty books, including Alphabreaths (2019), Growing Up Mindful (2016) and How we Grow Through What we Go Through (2022), and Feelings are Like Farts, 2023. His thoughts on mental health have been featured in The New York Times, The Washington Post, mindful.org, cnn.com, and elsewhere. He teaches at Harvard Medical School.   Dr. Willard has been practicing meditation for over 20 years, and teaching for almost as long. His thoughts on mental health have been featured in The New York Times, The Washington Post, mindful.org, cnn.com, and elsewhere.   Learn more about your ad choices. Visit megaphone.fm/adchoices",9.38,https://open.spotify.com/episode/4JHnYztr0oA6Y8ITisUG29,['en'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditation'],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-09-21
6bnQvxv7Zyj1APyMzpkQyA,😣 Lidiando con el ruido mental (sobrepensamiento),2023-10-31,"El exceso de pensamiento o el ruido mental son fenómenos comunes que experimentamos, especialmente en momentos de estrés, cuando nuestra mente trata de dar sentido a todo lo que vivimos. Sin embargo, estos pensamientos pueden volverse intrusivos, especialmente en situaciones de alta ansiedad o cuando enfrentamos problemas significativos. Naturalmente, tendemos a alejarnos de ellos e incluso a enterrarlos profundamente para evitar su influencia. 🤔🤯 En la práctica de hoy, exploraremos una forma de gestionar estos pensamientos y cambiar nuestra percepción de ellos. 🧘‍♂️💭 . Escríbeme un correo compartiendo tu experiencia o tu testimonio con estas meditaciones al correo (ps.salgadoa@gmail.com) o puedes enviarme un audio usando este link (https://anchor.fm/andrs-salgado-arriagada/message). . ¿Quieres conocer más de cómo mejorar tu salud mental? 💌 ¡Únete a nuestra comunidad de Meditación y Salud Mental! Si estas meditaciones te han sido de ayuda, y te interesa poder profundizar y aprender más de la práctica, te invito a unirte a nuestra comunidad enfocada en mejorar nuestra salud mental y bienestar! ❤️🧠 No sólo estarás apoyando estas meditaciones, sino también recibirás meditaciones sin anuncios, meditaciones exclusivas, meditaciones con contenido extra que profundizan cada uno de los temas con la intención de que aprendas y te sientas acompañado/a en este viaje. Como extra, libero semana a semana un ✨Podcast exclusivo sobre salud mental y psicología, únicamente para los mecenas en Patreon, además de otros beneficios! Además, serás partícipe de sorteos de libros que yo mismo recomiendo cada primero del mes. 🎁 Me encantaría poder conocernos por la comunidad, en donde me gusta también pasar tiempo compartiendo con los demás mecenas. Puedes hacer click aquí para conocer más 🔗. 😊Quiero agradecer a los miembros que permiten todo esto: Adrián Marcelo Sáenz, Liliana Cortes, Marian, Juan Felipe Garza, Kelly Waleska Jaco Mendez, Juan Manuel Urbaez Ureña, Héctor Aldair Aguilar Hernández, Graciela Portillo Rivas, Lupita García, Melisa M, Alberto Gutiérrez Romero, Gissela Martínez, Mafer Menag, Nicolás Molano Aristizábal, Marcela Zavala, Arhely Quiroga Baez, Fatima Cruz, Rodolfo Moreno García, Carol Cofré, Mischien Y, Daniel Stern, Erika, Mariana Aguilar, Sonia Ariz, Alonso (Alo), ale, Ricardo Villela, Yan Hernández, Igor Quezada, Paola Raquel Lombardi Rodriguez, Paola Larrauri, Marisol Enciso, Claudio Albornoz Jofré, Fabricio Clement, Jose Gómez Matamala, Lorena Ahuactzin, Alejandra Daniela Alcázar Prieto, Andrea VR, Jorge Palma, Francisco Izquierdo, Sara Zambrano Morón, Fernanda, Maria Adelaida Echavarria Echeverri.  * ✨Puedes desde ya escuchar el contenido exclusivo de la comunidad de salud mental de Patreon en Spotify! Sólo tienes que ingresar a este enlace para ir al podcast con contenido exclusivo. * 🔴Atención psicológica: Tengo cupos disponibles para atención de psicoterapia y así ayudarte a encontrar esa calma que buscas y acompañarte en ese proceso (abierto a todos independiente del país de orígen) (www.psandressalgado.com). * ¡Califica el podcast! ⭐️⭐️⭐️⭐️⭐️ Recuerda darle un puntaje a este podcast si estás en Spotify o comenta si estás en Apple Podcast. Me serviría mucho para alcanzar a más personas ❤️. * 💌 Inscríbete a mi Newsletter semanal de salud mental: Puedes inscribirte por este link, o en mi página web. * 👋Puedes saludarme por mi cuenta de Instagram o a mi correo (ps.salgadoa@gmail.com). Me fascina escuchar testimonios de quienes utilizan mis meditaciones. :) * Mi Instagram está lleno de videos sobre salud mental, o quizás quieres leer mi Blogen mi página web, o seguirme en TikTok. * 🔗Link universal hacia todos mis canales 📸Instagram: @ps.andressalgado 🌎Página web: www.psandressalgado.com 🙋‍♂️Psicoterapia online: www.psandressalgado.com/psicoterapia 📹Tiktok: https://www.tiktok.com/@ps.andressalgado  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/andrs-salgado-arriagada/message",14.74,https://open.spotify.com/episode/6bnQvxv7Zyj1APyMzpkQyA,['es-CL'],Spotify,[],[],[],[],[],[],['rare'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['terapia', 'salud mental']",[],[],[],['testimonios'],[],['bienestar'],"['calma', 'meditacion']",[],['mejora'],[],[],[],[],[],[],[],[],['testimonios'],[],[],['man'],[],2023-10-31
2OMhw4aWu62dtGMCxfhS40,Episodio 11. Mindfulness y Ansiedad,2019-03-20,"¿Qué es la ansiedad? Mindfulness y Ansiedad. La ansiedad se vive como un miedo al futuro y a través de síntomas corporales relacionados con la tensión y el estrés. Si bien cada uno experimenta la ansiedad a su manera, muchos lo definen con una sensación latente. Y bastante intensa, de inquietud, preocupación, angustia y miedo. […]",36.11,https://open.spotify.com/episode/2OMhw4aWu62dtGMCxfhS40,['es-ES'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2019-03-20
1m9wvnE97linoF7VOUfcBU,⚡️ Meditación para la ansiedad,2023-08-04,"Hay veces, momentos, en donde el estrés puede llegar al punto de convertirse en ansiedad.🫢 Viene la angustia, pensamientos acelerados, no podemos descansar bien, y cada día es un esfuerzo que parece difícil de mantener. 😳 Gran parte de lo que nos produce la ansiedad es incertidumbre y falta de control, es la sensación también de que cuesta pensar del todo bien por la cantidad de cosas en tu vida. Pero esta meditación es justamente para poder notar esta angustia, no evitarla, notar qué pensamos y no evitarlos, y observar con mayor detalle todo esto que percibimos que en su conjunto podemos llamar ansiedad. 🧡 Te comentaré algo que puedes hacer al terminar la meditación. 🤭 . ¿Quieres conocer más de cómo mejorar tu salud mental? 💌 ¡Únete a nuestra comunidad de Meditación y Salud Mental! Si estas meditaciones te han sido de ayuda, y te interesa poder profundizar y aprender más de la práctica, te invito a unirte a nuestra comunidad enfocada en mejorar nuestra salud mental y bienestar! ❤️🧠 No sólo estarás apoyando estas meditaciones, sino también recibirás meditaciones sin anuncios, meditaciones exclusivas, meditaciones con contenido extra que profundizan cada uno de los temas con la intención de que aprendas y te sientas acompañado/a en este viaje. Como extra, libero semana a semana un ✨Podcast exclusivo sobre salud mental y psicología, únicamente para los mecenas en Patreon, además de otros beneficios! Me encantaría poder conocernos por la comunidad, en donde me gusta también pasar tiempo compartiendo con los demás mecenas. Puedes hacer click aquí para conocer más 🔗. * 🔴Atención psicológica: Tengo cupos disponibles para atención de psicoterapia y así ayudarte a encontrar esa calma que buscas y acompañarte en ese proceso (abierto a todos independiente del país de orígen) (www.psandressalgado.com). * ¡Califica el podcast! ⭐️⭐️⭐️⭐️⭐️ Recuerda darle un puntaje a este podcast si estás en Spotify o comenta si estás en Apple Podcast. Me serviría mucho para alcanzar a más personas ❤️. * 💌 Inscríbete a mi Newsletter semanal de salud mental: Puedes inscribirte por este link, o en mi página web. * 👋Puedes saludarme por mi cuenta de Instagram o a mi correo (ps.salgadoa@gmail.com). Me fascina escuchar testimonios de quienes utilizan mis meditaciones. :) * ☎️¿Deseas patrocinar este podcast o patrocinarte en un capítulo? Pues escríbeme a mi correo (ps.salgadoa@gmail.com) para conversar formas de promocionarte por nuestro podcast. * Mi Instagram está lleno de videos sobre salud mental, o quizás quieres leer mi Blogen mi página web, o seguirme en TikTok. * 🔗Link universal hacia todos mis canales 📸Instagram: @ps.andressalgado 🌎Página web: www.psandressalgado.com 🙋‍♂️Psicoterapia online: www.psandressalgado.com/psicoterapia 📹Tiktok: https://www.tiktok.com/@ps.andressalgado   ---   Send in a voice message: https://podcasters.spotify.com/pod/show/andrs-salgado-arriagada/message",11.95,https://open.spotify.com/episode/1m9wvnE97linoF7VOUfcBU,['es-CL'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['incertidumbre', 'terapia', 'salud mental']",[],[],[],['testimonios'],[],['bienestar'],"['calma', 'meditacion']",[],['mejora'],['esfuerzo'],[],[],[],[],[],[],[],['testimonios'],[],[],['man'],[],2023-08-04
2UJXhuVNGiVPuaMHiPC8a2,Mindfulness para principiantes ,2021-10-31,Introdúcete en la práctica del mindfulness con ejercicios sencillos que te ayudarán a regular tus emociones,25.23,https://open.spotify.com/episode/2UJXhuVNGiVPuaMHiPC8a2,['es-MX'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['ejercicio'],[],[],[],[],[],[],[],[],[],[],[],[],2021-10-31
4pUAbaPO84zYNfEaSHA2eW,🌱 Cultiva la autoconfianza,2023-08-25,"Confiar en otras personas significa ser abiertos y darnos el tiempo de conocer a ese otro, aceptarlos a pesar de todo, a pesar de lo bueno y malo. Con las alegrías y las tristezas.  La autoconfianza, es entregarnos a nosotros haciendo ese mismo esfuerzo de intentar conocernos, y de aceptar en nosotros aquellas cosas que no podemos cambiar y que quizás nos complican de una u otra forma.  Espero que te sea de compañía. Escríbeme un correo compartiendo tu experiencia o tu testimonio con estas meditaciones al correo (ps.salgadoa@gmail.com) o puedes enviarme un audio usando este link (https://anchor.fm/andrs-salgado-arriagada/message). . ¿Quieres conocer más de cómo mejorar tu salud mental? 💌 ¡Únete a nuestra comunidad de Meditación y Salud Mental! Si estas meditaciones te han sido de ayuda, y te interesa poder profundizar y aprender más de la práctica, te invito a unirte a nuestra comunidad enfocada en mejorar nuestra salud mental y bienestar! ❤️🧠 No sólo estarás apoyando estas meditaciones, sino también recibirás meditaciones sin anuncios, meditaciones exclusivas, meditaciones con contenido extra que profundizan cada uno de los temas con la intención de que aprendas y te sientas acompañado/a en este viaje. Como extra, libero semana a semana un ✨Podcast exclusivo sobre salud mental y psicología, únicamente para los mecenas en Patreon, además de otros beneficios! Además, serás partícipe de sorteos de libros que yo mismo recomiendo cada primero del mes. 🎁 Me encantaría poder conocernos por la comunidad, en donde me gusta también pasar tiempo compartiendo con los demás mecenas. Puedes hacer click aquí para conocer más 🔗. * ✨Puedes desde ya escuchar el contenido exclusivo de la comunidad de salud mental de Patreon en Spotify! Sólo tienes que ingresar a este enlace para ir al podcast con contenido exclusivo. * 🔴Atención psicológica: Tengo cupos disponibles para atención de psicoterapia y así ayudarte a encontrar esa calma que buscas y acompañarte en ese proceso (abierto a todos independiente del país de orígen) (www.psandressalgado.com). * ¡Califica el podcast! ⭐️⭐️⭐️⭐️⭐️ Recuerda darle un puntaje a este podcast si estás en Spotify o comenta si estás en Apple Podcast. Me serviría mucho para alcanzar a más personas ❤️. * 💌 Inscríbete a mi Newsletter semanal de salud mental: Puedes inscribirte por este link, o en mi página web. * 👋Puedes saludarme por mi cuenta de Instagram o a mi correo (ps.salgadoa@gmail.com). Me fascina escuchar testimonios de quienes utilizan mis meditaciones. :) * ☎️¿Deseas patrocinar este podcast o patrocinarte en un capítulo? Pues escríbeme a mi correo (ps.salgadoa@gmail.com) para conversar formas de promocionarte por nuestro podcast. * Mi Instagram está lleno de videos sobre salud mental, o quizás quieres leer mi Blogen mi página web, o seguirme en TikTok. * 🔗Link universal hacia todos mis canales 📸Instagram: @ps.andressalgado 🌎Página web: www.psandressalgado.com 🙋‍♂️Psicoterapia online: www.psandressalgado.com/psicoterapia 📹Tiktok: https://www.tiktok.com/@ps.andressalgado  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/andrs-salgado-arriagada/message",9.86,https://open.spotify.com/episode/4pUAbaPO84zYNfEaSHA2eW,['es-CL'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['terapia', 'salud mental']",[],[],[],['testimonios'],[],"['alegria', 'bienestar']","['calma', 'meditacion']",[],['mejora'],['esfuerzo'],[],[],[],[],[],[],[],['testimonios'],[],[],['man'],[],2023-08-25
1k9JPWMhc5K11vY1T359dC,Primeras etapas de la meditación Mindfulness,2022-05-20,"Detallo los primeros pasos de toda meditación basada en la respiración y en conectar con el momento presente. Recordad que el hábito es lo más importante y se consigue estableciendo un horario que sea posible seguir diariamente, y elegir un lugar tranquilo en donde nada nos moleste.",9.69,https://open.spotify.com/episode/1k9JPWMhc5K11vY1T359dC,['es-ES'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['meditacion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-05-20
2z8QOPZbDrW3696NzVfAZd,1. Åpningsepisode,2020-04-27,Episode 1 Become a member at https://plus.acast.com/s/mindfulness-med-viggo-and-filip.   Hosted on Acast. See acast.com/privacy for more information.,26.17,https://open.spotify.com/episode/2z8QOPZbDrW3696NzVfAZd,['nb'],Spotify,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2020-04-27
