appId,title,description,url,genres,developer,developerWebsite,score,ratings,currentVersionReleaseDate,languageCodesISO2A,os,privacyPolicyUrl,contentRating,price,installs,inAppProductPrice,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time
pt.sapo.SAPOCinema,SAPO Cinema,"O cartaz de cinema no seu iPhone, iPad e iPod Touch! Acompanhe todas as novidades do cinema no seu iPhone, iPad ou no IPod Touch. De uma forma fácil vai poder consultar todos os filmes em cartaz, ver os trailers, consultar os filmes que começam na próxima hora e muito mais. Experimente e renda-se à magia do cinema com o SAPO! - Próximas Estreias - Trailers dos filmes em cartaz - Informações sobre os filmes em cartaz: resumo, ficha técnica, sessões e salas - Funcionalidade ""Agora"": apresenta os filmes que vão iniciar na próxima hora na localização que pretender - Acesso offlineO SAPO, MEO, MOCHE e PT EMPRESAS são marcas do Grupo PT Portugal.",https://apps.apple.com/es/app/sapo-cinema/id305635514?uo=4,"['Entretenimiento', 'Referencia']","MEO – Servicos de Comunicacoes e Multimedia, S.A.",http://cinema.sapo.pt,1,1,"Sep 13, 2021",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2021-09-13
com.yevoyo.agent,Yevoyo Riders,"Gracias por descargarte Yevoyó Riders ya solo te falta tener preparado tu vehículo y tus ganas de trabajar. Con nuestra App recibirás las indicaciones exactas para que realices tus recogidas y entregas de manera óptima, ahorrando tiempo y dinero Además tu situación será monitorizada por GPS para que los clientes tengan cumplida información de la situación en la que se encuentran sus pedidos.Con Yevoyó Rider tendrás una forma fácil de ganar dinero y ayudar a tus vecinos.Descarga Yevoyó Riders, ¡te estabamos esperando!",https://apps.apple.com/es/app/yevoyo-riders/id1549859716?uo=4,['Economía y empresa'],Oscar Martin Ventas Jimenez,None,5,1,"Jan 27, 2021","['AR', 'CS', 'DA', 'NL', 'EN', 'FR', 'KA', 'DE', 'EL', 'HE', 'HI', 'HU', 'ID', 'IT', 'JA', 'KO', 'MS', 'PT', 'PA', 'RO', 'RU', 'ES', 'SW', 'TH', 'ZH', 'TR', 'VI']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2021-01-27
com.damiandeluca.meettheoscars,Meet The Awards,"MEET THE AWARDS (Conoce los Premios®) es una app destinada a todos los fans del cine que desean tener una lista completa de las nominaciones correspondientes a la Ceremonia  de los Premios de la Academia® (Oscars®) y algunos extras de lujo.Si te gusta seguir los Oscars® entonces esta app es para ti! Encuentra la lista completa de nominados ordenados por categoría o película.La app te permite guardar en tu iPhone, iPod Touch y ahora iPad el listado de las películas nominadas que ya has visto (de ahí que también es útil incluso luego de la ceremonia ya que de esta forma puedes saber cuales te quedan por ver)Puedes también encontrar un acceso directo al perfil de IMDB (Internet Movie Database) para cada pelicula!FUNCIONALIDADES- Lista de películas que deseas ver (Watch List)- Listado de nominados y ganadores en ceremonias pasadas- Información de las películas por IMDB- Trailers- Estadísticas de películas vistas- Sortear por Categoría o Título- Compartir vía email, Facebook y Twitter¡ESTA APP ES TOTALMENTE GRATUITA!¡Disfrútala y diviértete!Los links e información son cortesía de The Internet Movie DatabaseAcademy Award(s)® , Oscar(s)® y el diseño de la estatuilla del Oscar® son marcas registradas que pertenecen a la Academy of Motion Picture Arts and Sciences.Damian De Luca y The App Master no están afiliados de ninguna forma a la Academy of Motion Picture Arts and Sciences.",https://apps.apple.com/es/app/meet-the-awards/id356965393?uo=4,"['Entretenimiento', 'Estilo de vida']",The App Master,http://www.theappmaster.com,5,1,"Jan 24, 2023",['EN'],iOS,None,17+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-01-24
com.hioscar.OscarMember,Oscar Health,"La app Oscar pone en su bolsillo su plan de seguro médico. De este modo, podrá hacer prácticamente cualquier cosa relacionada con su salud, desde cualquier lugar. Además, tiene un diseño muy atractivo.Estas son algunas de las cosas geniales que puede hacer con la app:• Obtener su tarjeta de identificación digital (ID)• Buscar la atención médica que necesita e incluso en función de sus síntomas (¡ATCHÍS!)• Hablar con un médico 24/7• Resurtir sus recetas médicas con solo unos clics• Ver toda la información de su seguro en UN SOLO LUGAR• Enviarnos un mensaje con lo que necesiteCamine y obtenga recompensas:• Registre sus pasos con su teléfono (o conecte dispositivos de registro de pasos compatibles) a través de la integración HealthKit• Ganará $ por alcanzar sus objetivos de pasos, ¡buenísimo!Ahora, solo tiene que descargarse la app... ¡y pasarla bien!",https://apps.apple.com/es/app/oscar-health/id781584599?uo=4,"['Salud y forma física', 'Medicina']",Oscar Health,http://hioscar.com/,5,1,"Oct 25, 2023","['EN', 'ES']",iOS,None,12+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-25
com.iqevo.guessthemovieios,Adivina la Película,"Creado por IQEvo, el creador de juegos populares como ""Adivina el Logo"", ""Adivina la Comida"", ""¿Qué sabes de Primaria?, y ""4 Fotos 1 Diferente""!¿Eres un fanático del CINE? Entonces, ¡esta aplicación es perfecta para ti!Miles de trivias acerca del arte cinematográfico, películas y de tus estrellas de Hollywood favoritas.He aquí algunos ejemplos de preguntas:- ¿De qué color es el sable de luz de Yoda en la Guerra de las Galaxias (Star Wars)?- ¿Quién es la pareja de Mickey Mouse?- ¿Qué actor protagonizó ""Matrix"" (1999)?Descubre las respuestas en este juego. Descárgalo ahora!",https://apps.apple.com/es/app/adivina-la-pel%C3%ADcula/id1069601297?uo=4,"['Juegos', 'Trivia', 'Entretenimiento', 'Familiar']",Sang Guun Yoo,http://www.iqevo.com,5,1,"Jan 04, 2016","['EN', 'ES']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['comida'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2016-01-04
com.unknownporjectx.cube.rolling,Incredible Box - ClassicPuzzle,"Incredible Box is a very traditional game. Roll the box to the target position, nothing more.It looks simple, but this game is hard, very hard.In order to help all of you can finish all of the levels. We have provided the solution of all levels.P.S. This game will frequency update to provide more and more level for you to challenge. So please don't uninstall it after finished the game. We provide many levels for you.Warning: Don't break your phone if you cannot find the solution. We would not responsible for it.",https://apps.apple.com/es/app/incredible-box-classicpuzzle/id997582467?uo=4,"['Entretenimiento', 'Educación']",Oscar Tsang,https://unknownprojectx.blogspot.com/,1,1,"Oct 08, 2022","['EN', 'ZH', 'ZH']",iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2022-10-08
com.misteriosarealidad.fantasmac,El fantasma de Canterville,"Entretenidísimo relato de Oscar Wilde que cuenta los sucesos de una familia estadounidense que adquiere el Castillo de Canterville, en un hermoso lugar en la campiña inglesa a siete millas de Ascot, en Inglaterra. Hiram B. Otis se traslada con su familia al castillo, pero Lord Canterville, dueño anterior del mismo, le advierte que el fantasma de sir Simon de Canterville anda en el edificio desde hace no menos de trescientos años, después de asesinar a su esposa lady Eleonore de Canterville. Pero el Sr. Otis, estadounidense moderno y práctico, desoye sus advertencias. Así, la familia de mr. Hiram B., su esposa Lucrecia, el hijo mayor Washington, la hermosa hija Virginia y dos traviesos gemelos, se mudan a la mansión, burlándose constantemente del fantasma debido a su indiferencia ante los sucesos paranormales. El fantasma no logra asustarlos, y más bien pasa a ser víctima de las bromas de los terribles gemelos y en general, del pragmatismo de todos los miembros de la familia, por lo que cae en enojo y depresión, hasta que finalmente, con ayuda de Virginia (quien se apena por el fantasma), logra alcanzar la paz de la muerte. El final es fantástico así como toda la obra del genial Oscar Wilde. ¡Disfrute de este estupendo relato con narración incluida, deje que su iPhone, iPod y iPad le cuenten esta historia hoy mismo!",https://apps.apple.com/es/app/el-fantasma-de-canterville/id694720546?uo=4,"['Libros', 'Entretenimiento']",Alex Méndez Romero,http://www.alexmendezromero.com,5,1,"Jan 25, 2018",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2018-01-25
nl.oscarbouwmans.ProgramChanger,Program Changer,"Program Changer is a super simple tool to send and receive MIDI Program Changes.The big keypad allows for quick entry to switch your synthesizer patches, audio mixer presets, lighting desk scenes, or whatever you can link to a MIDI Program Change command. Use the plus and minus keys to quickly jump up and down.Alternatively, Program Changer can just give you a big display of incoming Program Change numbers in 'receive' mode.Program Changer sends and listens to all MIDI devices or network sessions available. I'm seriously considering Audiobus support for inter-app MIDI commands. Let me know if you need this, then I might hurry up.If you have any questions or feedback, don't hesitate to contact me directly via contact@oscarbouwmans.nl.",https://apps.apple.com/es/app/program-changer/id1384097207?uo=4,"['Utilidades', 'Música']",Oscar Bouwmans,http://audioapps.nl,5,1,"Jun 01, 2018",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2018-06-01
com.mobbi.lookup,LookUP : Find Number,"LookUP tiene tres funcionalidades para reconocer de quien es el número de teléfono celular, buscando en todo el mundo:Identificación de Número telefónicoQuieres saber de ¿quién es un número telefónico? o ¿Recibiste una llamada de un número desconocido?. Si no tienes el número en tu lista de contactos de tú teléfono, ésta funcionalidad te permite buscar a quien pertenece ese número de celular y su información personal o comercial como Linkedin, Facebook o Twitter, información de un número tanto nacional como internacional. Sólo debes escoger el país del que es el número, al escoger el país automáticamente se pondrá los indicativos y tú solo deberas ingresar el número celular que quieres saber a quién pertenece.Reconocimiento FacialOtra funcionalidad fascinante, es que si no tienes el número de una persona con la cuál tuviste contacto, te la presentaron o que no conoces y quieres saber su número, puedes buscar en LookUP. Carga la foto o usa la cámara de tu teléfono y fácilmente obtén los datos de dicha persona.Directorio por coincidencia de NombreBusca el nombre de la persona que estés buscando sino te acuerdas del número y LookUP se encarga de buscar su número celular, buscando en una base de datos mundial.SuscripciónDescarga LookUP gratis, haz consultas ilimitadas. Te ofrecemos un paquete por cada funcionalidad o un FULL Pack para que obtengas todas las servicios ilimitados.El período de suscripción es de 1 mes y las suscripciones de Renovación se realizarán todos los meses. El cargo puede variar según los paquetes que prefiera.• El pago se cargará a su cuenta de iTunes al confirmar la compra.• La suscripción se renueva automáticamente a menos que la renovación automática esté desactivada al menos 24 horas antes del final del período actual.• Se cobrará la cuenta por la renovación dentro de las 24 horas del final del período actual, y se proporcionará el costo de la renovación.• Las suscripciones pueden ser administradas por el usuario. La renovación automática se puede desactivar yendo a la configuración de la cuenta de iTunes del usuario después de la compra.• Puede cancelar su suscripción ingresando la siguiente dirección: https://support.apple.com/en-us/HT202039",https://apps.apple.com/es/app/lookup-find-number/id1350240786?uo=4,"['Redes sociales', 'Entretenimiento']",Oscar Augusto Gutierrez Saavedra,http://lookupnumber.co,1,1,"Apr 23, 2018",['EN'],iOS,None,12+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['conocimiento'],[],[],[],[],[],2018-04-23
com.tabtale.theselfishgiant,The Selfish Giant Story,">> A Marvelous Fantasy - A Giant production - Fun & stunning interactions >> HD graphics and sounds | FREE educational PUZZLE activities inside! Visit the Giant’s garden, discover a magical world, meet new friends and embark on an enchanting experience. See this remarkable story come to life like never before!!! Enjoy amazing interactive activities, superb animation and brilliant sound effects your children are sure to enjoy.>> New educational & fun puzzles feature is included - check it out! What’s Inside:> Play in the giant’s garden - interactive animated activity> Watch how the giant builds a huge wall & seals the garden - interactive activity> See how the sun disappears as snow & darkness fall on the garden> Help the giant break down the wall & apologize to the children> Watch how the little boy receives help from the giant - pure magic> Watch how the children return to play in the giant’s garden - a joyous celebration> Fun Puzzle activities on many pagesThis interactive storybook provides endless hours of pleasure, through its beautiful storyline, fascinating animated scenes, as well as its vivid and colorful animations and engaging interactions.Features:> Beautiful HD illustrations joined with a rich narrative on every page> Enjoy numerous engaging and fun animations on every page> “Read to Me” - automatically reads each page of the story to you> “Read it Myself” - allows you to control the reading yourself> “Auto Play” - automatically reads the entire story to youABOUT TabTale With over 1.5 billion downloads and growing, TabTale has established itself as the creator of pioneering virtual adventures that kids and parents love. TabTale’s apps spark children’s imaginations and inspire them to think creatively while having fun! Visit us: https://www.tabtale.com/ Like us: https://www.facebook.com/TabTaleFollow us:@TabTaleWatch us: https://www.youtube.com/TabtaleCONTACT US Let us know what you think! Questions? Suggestions? Technical Support? Contact us 24/7 at WeCare@TabTale.comFOR PARENTSThe app is free to play but certain in-game items may require payment. You may restrict in-app purchases by disabling them on this device. The app may include advertising for TabTale and certain third parties which will redirect users to our sites, apps or third-party sites.Your privacy matters. The app may enable collection of limited user data by TabTale or its carefully selected providers (e.g. ad networks and analytics) for limited purposes described in our Privacy Policy (e.g. respond to support queries; enable, analyze and improve the app’s features and services; serve contextual ads and measure their performance). For more information (notably on the providers), please read our Privacy Policy: https://tabtale.com/privacy-policy/ . By downloading, updating or using the app you consent (in your personal capacity and for other users of your device) to this collection and use of limited device information for ad display and reporting purposes and you accept our Terms of Use: https://tabtale.com/terms-of-use/.",https://apps.apple.com/es/app/the-selfish-giant-story/id493860709?uo=4,"['Libros', 'Educación']",TabTale LTD,https://www.tabtale.com/books/the-selfish-giant,5,1,"Jul 25, 2018",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['child'],['man'],[],2018-07-25
se.carloscar.mtglife.MTGLife,MTG Life and Score,"A very simple and easy to use life counter for iPhone and iPad.Version 2.0: Now also track poison counters or even commander damage in a game of multiplayer Magic. You can also track number of game wins, perfect for playtesting!Basic features to track your own and your opponent's life in a game of Magic: the Gathering. The app will prevent the phone from going into sleep while it's active so you'll constantly have your score available while playing.Made with love by Team PLC, #magicmagicmagic and friends.Design by Christian SödergrenProject, research and ideas by Lauri VuorelaCode by Carl Oscar AaroQA and testing by Robin SchwabeggerWizards of the Coast and Magic the Gathering are trademarks of Wizards of the Coast LLC.This application is released by Carl Oscar Aaro and is in no way affiliated with Wizards of the Coast.",https://apps.apple.com/es/app/mtg-life-and-score/id634493177?uo=4,"['Entretenimiento', 'Cartas', 'Juegos']",Carl Oscar Aaro,None,5,1,"Jan 10, 2017",['EN'],iOS,None,12+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2017-01-10
com.oscar.professionalApp,Oscar Professional,Oscar é uma app de serviços domésticos que te permite aceitar pedidos de clientes para serviços de manutenção e reparação.Se é um profissional na área de:- Canalização;- Carpintaria;- Electricidade;- Manutenção;- Reparação;- Limpezas;Registe-se em https://oscar-app.com/professionals e comece já a receber pedidos!,https://apps.apple.com/es/app/oscar-professional/id1467531660?uo=4,"['Estilo de vida', 'Utilidades']",ROUTINEDISPLAY,http://oscar-app.com/professionals,5,1,"Apr 29, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-04-29
com.clarity.ios,Clarity,"Clarity es una aplicación móvil que tiene como objetivo brindar herramientas y recursos a personas que tengan dificultad de concentración a través de diferentes métodos de enfoque personalizados o ya existentes como el método “Pomodoro”. Al igual que contiene diversos foros, donde toda la comunidad de Clarity puede compartir ideas o cuestiones referentes a diversos tópicos. Así, generando un espacio abierto de debate.Síguenos en nuestras redes sociales:Instagram: @clarity.official.appTikTok: @clarity_2023",https://apps.apple.com/es/app/clarity/id1666100181?uo=4,"['Estilo de vida', 'Productividad']",Oscar Varas,None,5,1,"Jan 21, 2023",['EN'],iOS,None,12+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['concentracion'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-01-21
com.waterpower.ludo3d,Ludo 3D : Aeroplane Chess,"This is a real 3D Chinese Ludo (Aeroplane Chess).Unlike the other Ludo games in AppStore, this game provides you totally different experience.Features:- 2D/3D mode. Play in 2D or 3D mode whatever you like- Real Dice. Yes, it is a REAL dice- Flexible AI Level. There are 3 levels of computer player.- Highly flexible. You can adjust the game rule yourself- Dark mode. It is very interesting, you should never play it before.- Many different themes.Wiki: http://en.wikipedia.org/wiki/Aeroplane_Chess",https://apps.apple.com/es/app/ludo-3d-aeroplane-chess/id741885934?uo=4,"['Juegos', 'Entretenimiento', 'Estrategia', 'Juegos de mesa']",Oscar Tsang,https://unknownprojectx.blogspot.com/,5,1,"Nov 30, 2021","['EN', 'ZH', 'ZH']",iOS,None,4+,5.99,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2021-11-30
com.clustox.MoviesQuiz,Supongo que el concurso de películas éxitos de cin,"**Introducción**Supongo que la película o la película es una aplicación totalmente gratuita sin compras en la aplicación** Juego sencillo **Elija entre tres opciones que no tenga que recordar la ortografía. Si no sabe la respuesta, puede pasar a la siguiente pregunta.** Niveles **Tiene varios niveles que puede elegir un nivel o jugar al azar. Una vez que complete un nivel siguiente se desbloqueará.**Divertido**Lleno de diversión con excelentes gráficos y películas estrellas estrellas muestran su conocimiento del mundo cinematográfico.** Compartir **Comparte tus resultados con Amigos y familia en facebook.",https://apps.apple.com/es/app/supongo-que-el-concurso-de-pel%C3%ADculas-%C3%A9xitos-de-cin/id1215374041?uo=4,"['Juegos', 'Puzle', 'Entretenimiento', 'Trivia']",Salman Aslam,None,0,0,"May 15, 2017",['EN'],iOS,None,9+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['conocimiento'],[],[],[],[],[],2017-05-15
ShortsTV,ShortsTV+,"The ShortsTV+ App gives you the power to create your own movie channel with thousands of the world’s best short movies!Powered by a recommendation engine that learns from your actions, the ShortsTV+ App puts the world’s biggest catalogue of high quality short movies at your fingertips. From heart-stopping live action, to amazing animations and compelling documentaries, plus hours of award winning and star-studded shorts, this is a must-have app for all movie lovers.ShortsTV also creates its own original programming, putting the spotlight on both emerging and established talent and bringing you into the fast-paced world of short filmmaking.FEATURES:- Access thousands of the world’s best short movies.- Create your movie channels (aka playlists) based on mood and favourite genres.- ‘Like’, ‘Favourite’, or ‘Skip’ movies as you watch them and teach our algorithm your preferences.- Watch ‘My ShortsTV’ – your own bespoke short movie channel filled with the films you are most likely to love based on your preferences.- Access recommended movies and playlists specially curated for you by the ShortsTV editorial team.- Add movies to your ‘Watch Later’ playlist.- Continue watching from where you left off, across all supported devices.- Parental Controls to restrict content access based on age levelTerms of Use: https://shorts.tv/en/shortstv-app-terms-of-usePrivacy Policy: https://shorts.tv/en/shortstv-app-privacy-policy",https://apps.apple.com/es/app/shortstv/id1383257640?uo=4,['Entretenimiento'],Shorts International Limited,None,0,0,"Aug 30, 2022",['EN'],iOS,None,12+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-08-30
com.oscarperdanakusuma.Pianist,Pianist Note,"Create your own piano note and become Pianist. For IPad version include some free music note as reference. Slide Octave range to get more note. Optimize for IOS 9.0 or later, for IPhone/IPod and IPad users.",https://apps.apple.com/es/app/pianist-note/id942799783?uo=4,"['Música', 'Educación']",oscar adipati,None,0,0,"Apr 27, 2022",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-04-27
de.byteshifter.hstudio,Hollywood Studios Tycoon Game,"HOLLYWOOD STUDIOS - THE MOST REALISTIC MOVIE TYCOON GAME ON THE APP STOREComienza tu carrera en la industria del cine y conviértete en un exitoso magnate deHollywood.SIN COMPRAS INAPPEn ""Hollywood Studios"" tú controlas tu propio Estudio de Cine e intentas competir contraotros 14 estudios para convertirte en el mejor productor de Hollywood.CARACTERÍSTICAS:- Construye tu propio estudio. Invierte tu capital para mejorar los edificios y producir  cada vez más grandes éxitos de taquilla- Compra escenarios, contrata a escritores, para poner en práctica tus mejores ideas- Contrata a actores, directores y prepara los presupuestos de tus películas- Prepara tu propia campaña de Marketing antes del lanzamiento de tus películas- Sigue apasionadamente los primeros resultados de tus películas en taquilla- Produce varias películas simultáneamente para superar a tus competidores- Semanas Especiales: presta atención a las Semanas Especiales como Halloween,  Navidad, Día de los Caídos para iniciar y desarrollar los mejores géneros- Compatible sin conexión",https://apps.apple.com/es/app/hollywood-studios-tycoon-game/id952235045?uo=4,"['Juegos', 'Simulación', 'Entretenimiento', 'Estrategia']",Moritz Lindauer,http://byteshifter.com/hstudios,0,0,"Mar 12, 2018",['EN'],iOS,None,4+,0.99,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['mejora'],[],[],[],['puesto'],[],[],[],[],[],[],[],['man'],[],2018-03-12
com.oijustisoft.oiRadioUSA,oiRadio USA - Live radio,"Keep in touch with the USA through its popular radio stations.Main Features:-Over fifty of the most important radio stations in the USA in one application.-The content of each station varies. Listen to music, sports news and more!-Easy graphic user interface to change to your favorite station with a single click.-Play in background allowing you to do other tasks on your mobile while you listen the best radio. Contact us:Do you have any comments or suggestions? Or do you think we forgot some important radio stations? Please feel free to let us know by sending us an e-mail at oijustisoft@gmail.com.https://oiradio.co/contact",https://apps.apple.com/es/app/oiradio-usa-live-radio/id1023252209?uo=4,"['Música', 'Entretenimiento']",Oscar Justinico,None,0,0,"Jan 13, 2022",['EN'],iOS,None,9+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-01-13
com.smarters.BroadcastingHut,Broadcasting Hut,"Broadcasting Hut Player application allows you to watch TV of your Internet provider or from another source based on IPTV technology. This application does not contain built-in playlists, but is only a client that allows you to conveniently and comfortably watch online TV. To watch TV you need playlists in the format m3u.Features:- Built-in player;- favorites, channel categories- time shift for each channel;- parental control- many moreDisclaimer:- Broadcasting Hut Player does not supply or include any media or content - Users must provide their own content- Broadcasting Hut Player has no affiliation with any third-party provider what so ever.- We do not endorse the streaming of copyright protected material without permission of the copyright holder.",https://apps.apple.com/es/app/broadcasting-hut/id1445145851?uo=4,['Entretenimiento'],Oscar Francis,None,0,0,"Dec 01, 2018",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2018-12-01
com.waterpower.running,Infinity Running,"It is a classical running game. Control the character move left, right or jump up.Keep away from barrels, run as far as you can.",https://apps.apple.com/es/app/infinity-running/id635621252?uo=4,"['Entretenimiento', 'Deportes']",Oscar Tsang,https://unknownprojectx.blogspot.com/,0,0,"Jun 23, 2022","['EN', 'ZH', 'ZH']",iOS,None,4+,2.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2022-06-23
dev.oscargarcia.unitedCompanionApp,United Companion App,"United Companion App es una aplicación diseñada para ser usada en combinación con los juegos de mesa de la línea United (creados por Spinmaster Games y CMON).La aplicación tiene 5 herramientas:- Un visor de personajes que permite leer la descripción del personaje, sus cartas y sus símbolos de acción.- Un generador de partidas aleatorio.- Un buscador para buscar en el texto de las cartas, en las preguntas frecuentes, en los tableros de villano...- Un visor de documentos pdf para leer los manuales.- Una pantalla de logros para que vayas tachando los que logres superar.La aplicación inicialmente solo tiene unos personajes de prueba, desde el apartado de configuración puedes añadir archivos json con tus propios personajes, lugares, desafíos...Muchas mejoras están por llegar!",https://apps.apple.com/es/app/united-companion-app/id1622826229?uo=4,"['Utilidades', 'Entretenimiento']",Oscar Garcia,https://oscargarcia.dev,0,0,"Aug 17, 2023",['EN'],iOS,None,4+,0.0,0.0,None,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['mejora'],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-08-17
