publishedAt,description,title,URL,language,mediaTitle,authors,summary,textLength,keywords,cancerTypes_breast,cancerTypes_prostate,cancerTypes_colorectal,cancerTypes_hodgkin,cancerTypes_pediatric,cancerTypes_bone,cancerTypes_rare,cancerTypes_melanoma,cancerTypes_lung,cancerTypes_pancreatic,cancerTypes_stomach,cancerTypes_bladder,cancerTypes_non-hodgkin,cancerTypes_liver,cancerTypes_kidney,cancerTypes_multiple myeloma,cancerTypes_thyroid,cancerTypes_oral cavity,cancerTypes_esophagus,cancerTypes_larynx,cancerTypes_corpus uteri,cancerTypes_ovarian,cancerTypes_endometrial,cancerTypes_testicular,cancerTypes_neuroblastoma,cancerTypes_wilms,thematicAreas_adverseEvents,thematicAreas_nutrition,thematicAreas_mentalHealth,thematicAreas_qol,thematicAreas_jobSecurityAccessToEmployment,thematicAreas_survivorshipCare,thematicAreas_AYACare,thematicAreas_lateEffects,thematicAreas_wellbeing,thematicAreas_meditation,thematicAreas_co-morbidity,thematicAreas_rehabilitation,thematicAreas_physicalActivity,thematicAreas_socialRehabilitation,thematicAreas_sexualLife,thematicAreas_lifeStyle,thematicAreas_empowermentOfCancerSurvivorship,thematicAreas_inequalitiesInSurvivorship,thematicAreas_prevention,thematicAreas_cancerInformation,thematicAreas_personalExperiences,targetGroups_adult,targetGroups_child,targetGroups_man,targetGroups_woman,time,duration
2023-11-01,"We all remember the infamous case from earlier this year, in which lawyer Steven Schwartz had to admit that he had used ChatGPT to help construct a brief (which was then signed by another lawyer, a partner at his firm), and that neither lawyer bothered to check whether or not the citations were made up…",Will Clients Now Just Blame All Bad Lawyering On ChatGPT?,https://www.techdirt.com/2023/11/01/will-clients-now-just-blame-all-bad-lawyering-on-chatgpt/,en,Techdirt,['Mike Masnick'],"Will Clients Now Just Blame All Bad Lawyering On ChatGPT?
“It’s difficult to understand how that happened.”Apparently a bunch of people believe that it was another Schwartz situation with ChatGPT making up cases.
To be honest, there’s not much more in the motion regarding the AI, how it was actually used, or if it made bad arguments.
Will they just throw in some random “and he used AI!” to make it sound more compelling?
Filed Under: ai, ai lawyers, chatgpt, david kenner, dennis block, lawyers, pras michelCompanies: casefile connect",725,"['clients', 'lawyer', 'arguments', 'blame', 'chatgpt', 'case', 'bad', 'casefile', 'trial', 'used', 'lawyers', 'michels', 'lawyering', 'ai', 'program']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-01,3.046218487394958
2023-11-02,,Datasaur Launches LLM Lab for ChatGPT and Similar Models ...,https://insidehpc.com/2023/11/datasaur-launches-llm-lab-for-chatgpt-and-similar-models/,en,insideHPC,[],"byOct. 27, 2023 — Datasaur, a natural language processing (NLP) data-labeling platform, today launched LLM Lab, an interface designed for data scientists and engineers to build and train custom LLM models like ChatGPT.
LLM Lab provides an extensive starting point for such teams.
As Generative AI has captured the industry’s attention, LLM Lab complements Datasaur’s existing NLP platform to provide a one-stop shop for all things related to text, documents, and audio.
The company has seen an increasing trend to adopt a hybrid approach, complementing traditional NLP models with LLM capabilities.
LLM Lab will help save the most successful configurations and prompts and allow users to share their findings with colleagues.",427,"['platform', 'chatgpt', 'similar', 'llm', 'datasaur', 'llms', 'internal', 'computing', 'data', 'companies', 'launches', 'highperformance', 'lab', 'nlp', 'analysis', 'models']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-02,1.7941176470588236
2023-10-25,The battle over how large language models can use published works is just beginning. Copyright law isn’t ready.,The copyright fight over authors and OpenAI’s ChatGPT,https://www.vox.com/future-perfect/2023/10/25/23930683/openai-chatgpt-george-rr-martin-john-grisham-ai-safety-artificial-intelligence-copyright-law-chatbot,en,Vox.com,"['Bryan Walsh', 'Li Zhou', 'Rajaa Elidrissi', 'Keren Landman', 'Sigal Samuel', 'Vox Staff', 'Vox Communications', 'Oct']","Four years ago, I published my first book: End Times: A Brief Guide to the End of the World.
And they were asking permission to use my book End Times, which contains a long chapter on existential risks from AI, as part of the data Stampy would be trained on.
Was I contributing to a project that could help people better understand a complex and important subject like AI safety?
But AI feels different, as attorney Ryan Clarkson, whose law firm is behind some of the class action lawsuits, told Sara.
(The rough rule is 300 words when quoting from a published book, or around 200 words for a briefer article or paper.)",1263,"['law', 'ai', 'let', 'companies', 'chatbot', 'educational', 'train', 'trained', 'words', 'end', 'work', 'book', 'stampy']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-25,5.30672268907563
2023-11-02,"The number of phishing emails jumped 1,265% in the year following the release of OpenAI's ChatGPT generative AI chatbot, SlashNext found","SlashNext: ChatGPT Led to a 1,265% Jump in Phishing Attacks",https://securityboulevard.com/2023/11/slashnext-chatgpt-led-to-a-1265-jump-in-phishing-attacks/,en,Security Boulevard,"['Jeffrey Burt', 'Jeffrey Burt Has Been A Journalist For More Than Three Decades', 'Writing About Technology Since He S Written For A Variety Of Outlets', 'Including Eweek', 'The Next Platform', 'The Register', 'The New Stack', 'Esecurity Planet', 'Channel Insider.', 'Jeffrey-Burt Has Posts']","Cybersecurity company SlashNext found that in the almost 12 months since OpenAI put ChatGPT into the public domain, the number phishing emails jumped 1,265%, with a 967% increase in credential phishing, which is the most common first step in data breaches.
In credential phishing attacks, bad actors use phishing emails or other means to trick people into handing over personal information or usernames and passwords, giving the attackers access into their systems and corporate networks.
They also researched cybercriminal behavior and activity on the dark web, including how hackers were using generative AI tools and chatbots.
Less skilled hackers now have the tools to run much more complex phishing attacks.
That includes integrating human threat intelligence with a company’s “protect-detect-respond” capabilities and training workers at scale to recognize and report phishing attacks.",728,"['email', 'report', 'phishing', 'threat', 'slashnext', 'attacks', 'ai', 'researchers', 'emails', 'led', '1265', 'jump', 'tools', 'chatgpt']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-02,3.0588235294117645
2023-11-02,"According to Deloitte, 42% of companies are currently experimenting with Generative AI, and 15% are actively incorporating it into their business strategy. It’s no secret that artificial intelligence (AI) is transforming the way we work. In just a few years, new chatbots, Generative AI and other tools are helping users streamline workflows, optimize business processes,... The post Safety First: 3 Steps to Enable ChatGPT and other Generative AI Tools appeared first on Menlo Security.",Safety First: 3 Steps to Enable ChatGPT and other Generative AI Tools,https://securityboulevard.com/2023/11/safety-first-3-steps-to-enable-chatgpt-and-other-generative-ai-tools/,en,Security Boulevard,['Negin Aminian'],"According to Deloitte, 42% of companies are currently experimenting with Generative AI, and 15% are actively incorporating it into their business strategy.
In fact, the Deloitte survey found that Generative AI risk and internal controls were the top concerns of adopting the new tools, and the Biden administration recently issued guidelines on how to safely enable Generative AI tools.
Generative AI Security Best PracticesOrganizations have been responding to Generative AI risks like they always respond to new things: they block them.
Here are three steps that you can take to enable the use of ChatGPT and other Generative AI tools without putting the organization at increased risk:1.
The post Safety First: 3 Steps to Enable ChatGPT and other Generative AI Tools appeared first on Menlo Security.",830,"['ai', 'generative', 'users', 'code', 'safety', 'security', 'data', 'information', 'steps', 'tools', 'chatgpt', 'enable', 'organization']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-02,3.4873949579831933
2023-10-04,OpenAI chief technology officer Mira Murati says you'll soon be able to interact with ChatGPT without using your phone or computer.,"ChatGPT will 'help us with extremely hard problems' in the future, says OpenAI's chief tech officer",https://www.cnbc.com/2023/10/04/future-of-chatgpt-from-openai-chief-technology-officer.html,en,CNBC,['Ryan Ermey'],"Mira Murati wasn't always sure OpenAI's generative chatbot ChatGPT was going to be the sensation it has become.
""In 2019, we had GPT3, and there was the first time that we had AI systems that kind of showed some sense of language understanding.
And if you really think about it, that hasn't really been revolutionized in decades.""
Murati envisions users being able to talk with ChatGPT the same way they might chat with a friend or a colleague.
""And so that's really where we're going — towards these systems that will eventually be able to help us with extremely hard problems.",596,"['tech', 'chief', 'able', 'really', 'hard', 'chatgpt', 'users', 'way', 'think', 'sort', 'systems', 'extremely', 'help', 'problems', 'murati', 'future', 'officer', 'ai', 'openais']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-04,2.504201680672269
2023-10-28,"Today’s poem-writing AI has ancestry in punch-card machines, trundling robots and godlike gaming engines","Race to AI: the origins of artificial intelligence, from Turing to ChatGPT",https://www.theguardian.com/technology/2023/oct/28/artificial-intelligence-origins-turing-to-chatgpt,en,The Guardian,['Ian Sample'],"Photograph: Frederic Lewis/Getty ImagesThe Perceptron was the first neural network, a rudimentary version of the profoundly more complex “deep” neural networks behind much of modern artificial intelligence (AI).
In the final layer, the neural network calculates a probability that the image is a cat or a dog.
Another step-change came in 2012 when scientists demonstrated that building “deep” neural networks – those with lots of layers – were immensely powerful.
“We’ll go into a world of generative AI where Elvis and Buddy Holly come back from the dead.
Generative AI has “put us on a collision course with the climate crisis”, says Penn.",2397,"['ai', 'generative', 'race', 'neural', 'machine', 'origins', 'networks', 'computer', 'network', 'artificial', 'chatgpt', 'deep', 'human', 'intelligence', 'turing']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-28,10.071428571428571
2023-11-02,"Can ChatGPT predict the future? Governments around the world agree not to pay ransoms. Companies struggle with how to price AI products. And if you are worried about losing your job to AI - don’t worry, LinkedIn’s AI will help you find one. These and more top tech stories on Hashtag Trending I’m your",Hashtag Trending Nov.2- Can ChatGPT predict the future?; Governments agree not to pay ransoms; Software companies struggle to price AI,https://www.itworldcanada.com/article/hashtag-trending-nov-2-can-chatgpt-predict-the-future-governments-agree-not-to-pay-ransoms-software-companies-struggle-to-price-ai/551273,en,IT World Canada,"['Hosted By', 'Jim Love', ""I'Ve Been In It"", 'Business For Over Years. I Worked My Way Up', 'Literally The Mail Room', ""I'Ve Done Every Job Mail Clerk To Ceo. Today I'M Cio"", ""Chief Digital Officer Of It World Canada - Canada'S Leader In Ict Publishing"", 'Digital Marketing.']","And if you are worried about losing your job to AI – don’t worry, LinkedIn’s AI will help you find one.
Intel’s CEO, Pat Gelsinger, emphasized the significance of the “AI PC” as a turning point for the industry.
Similarly, AMD’s Lisa Su anticipates growth leading into 2024, influenced by the AI PC trend and upcoming Microsoft Windows updates.
AI PCs are equipped with advanced chips that can run large-language models and AI-powered apps directly on the device, bypassing the need for cloud-based processing.
This AI initiative coincides with LinkedIn reaching a milestone of one billion members and over 140 job applications per second.",1202,"['ransoms', 'struggle', 'companies', 'trending', 'price', 'pc', 'include', 'pay', 'nov2', 'hashtag', 'ai', 'users', 'job', 'pcs', 'governments', 'ransomware', 'predict', 'potential', 'software', 'tech']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-02,5.050420168067227
2023-10-30,"Can an AI be your mentor? That's what a startup called Practica believes. The company, which evolved out of a marketplace for one-on-one executive",ChatGPT for career growth? Practica introduces AI-based career coaching and mentorship,https://techcrunch.com/2023/10/30/chatgpt-for-career-growth-practica-introduces-ai-based-career-coaching-and-mentorship/,en,TechCrunch,['Sarah Perez'],"“That price is the barrier, and that’s what led us to AI coaching,” he adds.
The AI coach explains what’s in the sources it retrieved and why they’re helpful — just as a human coach would.
At this price point, Practica hopes to make executive coaching more accessible.
“We’re optimistic that it’s actually going to expand executive coaching,” says Whittmore.
Practica has raised $1.5 million in outside funding from across two rounds in 2021 and 2022, before it shifted into AI-based coaching.",971,"['coach', 'mentorship', 'coaching', 'career', 'introduces', 'human', 'aibased', 'ai', 'whittemore', 'materials', 'learning', 'growth', 'price', 'practica', 'executive', 'chatgpt']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-30,4.079831932773109
2023-11-01,"Ela Darling, a girlfriend-for-hire, can collect $200 for 10 minutes of sexy chatting or $200 an hour for casual, nonexplicit chats. AI tools help her meet the needs of more clients.",I'm a girlfriend-for-hire who uses AI tools like ChatGPT to satisfy customers,https://www.businessinsider.com/girlfriend-for-hire-uses-ai-tools-chatgpt-satisfy-customers-2023-11,en,Business Insider,['Jen Glantz'],"She says AI boosts her photos' quality and helps her write fantasies and recall client details.
With the help of AI tools, she says she feels less burnout and can meet the needs of more customers.
Now I use AI tools such as ChatGPT to help me run my business and make more money.
I turned to AI tools to help me get my spark back and show up for my clients.
To recall details fast, I use an AI tool called AskYourPDF , which takes my call transcriptions and provides me with a real-time chatbot.",1130,"['started', 'better', 'quality', 'chatgpt', 'tool', 'help', 'girlfriendforhire', 'customers', 'work', 'money', 'clients', 'im', 'client', 'tools', 'satisfy', 'photos', 'ai', 'feel']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-01,4.7478991596638656
2023-10-06,"OpenAI, the company behind ChatGPT, is exploring making its own artificial intelligence chips and has gone as far as evaluating a potential acquisition target, according to people familiar with the company’s plans.",Exclusive: ChatGPT-owner OpenAI is exploring making its own AI ...,https://www.reuters.com/technology/chatgpt-owner-openai-is-exploring-making-its-own-ai-chips-sources-2023-10-06/,en,Reuters,"['Anna Tong Max A. Cherney Christopher Bing Stephen Nellis', 'Anna Tong', 'Max A. Cherney', 'Christopher Bing', 'Stephen Nellis', 'Thomson Reuters', 'Anna Tong Is A Correspondent For Reuters Based In San Francisco', 'Where She Reports On The Technology Industry. She Joined Reuters In After Working At The San Francisco Standard As A Data Editor. Tong Previously Worked At Technology Startups As A Product Manager', 'At Google Where She Worked In User Insights', 'Helped Run A Call Center. Tong Graduated Harvard University. Contact']","CEO Sam Altman has made the acquisition of more AI chips a top priority for the company.
CUSTOM CHIPS ERAA keyboard is placed in front of a displayed OpenAI logo in this illustration taken February 21, 2023.
OpenAI's main backer, Microsoft (MSFT.O), is also developing a custom AI chip that OpenAI is testing, The Information has reported.
Demand for specialized AI chips has soared since the launch of ChatGPT last year.
Nvidia is one of the few chipmakers that produces useful AI chips and dominates the market.",693,"['nvidia', 'company', 'openai', 'exclusive', 'chip', 'exploring', 'acquisition', 'chatgptowner', 'custom', 'chips', 'making', 'ai', 'effort', 'according']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-06,2.911764705882353
2023-10-27,Long mobile conversations with the AI assistant using AirPods echo the sci-fi film.,"People are speaking with ChatGPT for hours, bringing 2013’s Her closer to reality",https://arstechnica.com/information-technology/2023/10/people-are-speaking-with-chatgpt-for-hours-bringing-2013s-her-closer-to-reality/,en,Ars Technica,['Benj Edwards'],"But that hasn't stopped people from having long talks with the AI assistant to pass the time anyway.
Last week, we related a story in which AI researcher Simon Willison spent a long time talking to ChatGPT verbally.
""And yeah, the AirPod plus ChatGPT voice mode thing really is straight out of that movie.""
Others have been spending hours talking to ChatGPT using its voice recognition and voice synthesis features, sometimes through car connections.
On Sunday, an X user named ""stoop kid"" posted advice for having a creative development session with ChatGPT on the go.",563,"['bringing', 'chatgpt', 'ai', 'reality', 'film', 'closer', 'talking', 'willison', 'voice', 'long', 'hours', 'speaking', '2013s', 'walking', 'pelican', 'having']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-27,2.365546218487395
2023-11-02,"On this edition of the show we will be talking about a book that discusses the “The End of Religion(s)”, a documentary film on William Faulkner and we’ll learn more about AI and ChatGPT.","Focus on Southeast: ""The End of Religion(s)"", Faulkner ...",https://www.krcu.org/2023-11-02/focus-on-southeast-the-end-of-religions-faulkner-documentary-and-chatgpt,en,KRCU,['Krcu Public Radio'],"On this edition of the show we will be talking with Dr. Eric Bain-Selbo about his book titled “The End of Religion(s).”We will learn more about a documentary film on William Faulkner that will be screened on the campus of Southeast Missouri State University on Tuesday, November 14, 2023.
And we’ll learn more about AI and ChatGPT and its impact on higher education with Bob Lowe, assistant professor of computer science at SEMO.",74,"['faulkner', 'semo', 'southeast', 'learn', 'documentary', 'william', 'state', 'focus', 'university', 'science', 'screened', 'talking', 'titled', 'religions', 'chatgpt', 'end']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-02,0.31092436974789917
2023-11-02,"https://youtu.be/14EQ6tepV0c?si=LgMl6yiz2SAzzEMR ChatGPT-powered Stationery wasn't on my 2023 Bingo Card, but the XNote is one of those exceptions that I find myself increasingly impressed by. While ChatGPT revolutionized the internet exactly a year ago, the technology's applications are only slowly beginning to really reveal itself. Meet XNote, a smart pen and notebook combo that bring LLMs",ChatGPT-powered Smart Notebook can Summarize Handwritten Notes and even Solve Hand-Drawn Graphs,https://www.yankodesign.com/2023/11/02/chatgpt-powered-smart-notebook-can-summarize-handwritten-notes-and-even-solve-hand-drawn-graphs/,en,Yanko Design,[],"Meet XNote, a smart pen and notebook combo that bring LLMs to the intersection of mind and paper.
Anything you use a notebook for, XNote plugs ChatGPT into.
There are three components to the XNote experience that come together to seamlessly deliver AI greatness while still being fairly traditional – the notebook, the pen, and the XNote app.
Write a paragraph and the app can summarize it, or even translate it across 53 languages (as of November 2023).
You can ‘ask’ your notebook questions, turn quick scribbles into reminders, or even write complex formulae or draw graphs and have ChatGPT solve them for you.",980,"['graphs', 'pen', 'turn', 'handwritten', 'handdrawn', 'xnote', 'xnotes', 'notes', 'chatgptpowered', 'chatgpt', 'summarize', 'app', 'text', 'smart', 'notebook', 'solve', 'write']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-02,4.117647058823529
2023-11-02,"Shiba Inu has more chances of outperforming Dogecoin in the indices next year in 2024, explains leading AI bot ChatGPT.","Shiba Inu Might Easily Outperform Dogecoin in 2024, Explains ...",https://watcher.guru/news/shiba-inu-outperform-dogecoin-2024-chatgpt,en,Watcher Guru,"['Vinod Dsouza', 'Paigambar Mohan Raj', 'Sahana Kiran']","Shiba Inu remains at loggerheads with Dogecoin since its inception and the two cryptocurrencies look to steadily outperform each other.
This puts Shiba Inu and Dogecoin in a unique position and stands apart from other tokens in the markets.
ChatGPT explained why Shiba Inu might outpace Dogecoin after the downturn is over next year.
Shiba Inu Could Outperform Dogecoin in 2024: ChatGPTSource: Outlookindia.comChatGPT gave out a scenario on how Shiba Inu might outperform Dogecoin in 2024.
According to ChatGPT, Shiba Inu could “easily outperform” Dogecoin if all its developments are released.",349,"['doge', 'shiba', 'chatgpt', 'easily', 'explains', 'dogecoin', 'shib', 'price', 'ecosystem', 'outperform', '2024', 'inu', 'read']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-02,1.4663865546218486
2023-11-02,"A lifetime subscription to a SheetMagic Single User Plan is on sale for £40.54, saving you 83% on list price.",Save 83% on an AI tool that combines ChatGPT with Google Sheets,https://mashable.com/uk/deals/ai-chatgpt-google-sheets-deal,en,Mashable,[],"If you love both ChatGPT and Google Sheets, you’ll love how they work together in SheetMagic.
It combines the AI power of ChatGPT with the organisation of Google Sheets to automate your workflow and streamline otherwise-repetitive tasks.
SheetMagic allows you to generate AI content in bulk while organizing it into a Google Sheet.
Instead of cramming everything into a regular ChatGPT prompt, you can sort data into columns and get better AI content.
Discover the wizardry of ChatGPT and Google Sheets with Sheet Magic, now only £40.54 for the lifetime single user plan.",341,"['combines', 'chatgpt', 'generate', 'ai', 'content', '83', 'lifetime', 'sheetmagic', 'google', 'prompt', 'sheets', 'tool', 'subscription', 'save']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-02,1.4327731092436975
2023-10-31,,Albany Law creates land contract-inspired story with the help of ...,https://nationaljurist.com/national-jurist/news/albany-law-creates-land-contract-inspired-story-with-the-help-of-chatgpt/,en,The National Jurist,['Zach Hales'],"At times the idea of artificial intelligence infiltrating the legal space has garnered both supporters and critics.
In light of this, Albany Law School wants to educate their students on how to use AI-based tools such as ChatGPT in effective ways.
This includes things such as getting help brainstorming for research keywords to use in databases such as Lexis and Westlaw.
But for the sake of adding in some fun to this topic, Albany Law professor Victoria Esposito decided to get some help from ChatGPT to create a story about a land contract minus the legal jargon and have it presented in Edgar Allan Poe-style writing.
The result was a story about a Raven and a land contract with a slightly eerie vibe.",143,"['law', 'creates', 'yourselfhttpswwwalbanylawedunewstalepropertyanddreadchatgptpensstoryaboutlandcontractsthestyleedgarallanpoe', 'esposito', 'help', 'legal', 'writing', 'contractinspired', 'chatgpt', 'albany', 'land', 'contract']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-31,0.6008403361344538
2023-11-01,"The best free ChatGPT courses on Udemy. Learn how to boost your business, increase your productivity, and so much more.",Best free ChatGPT courses,https://mashable.com/uk/deals/best-free-chatgpt-courses,en,Mashable,[],"Learn more about how we select dealsTL;DR: Find the best free online ChatGPT courses on Udemy.
Fortunately, platforms like Udemy are offering a wide range of online courses on ChatGPT for free.
We've curated a selection of standout courses from Udemy to kickstart your learning journey.
These are the best online ChatGPT courses you can take for free:These free online courses do not include certificates of completion or direct instructor messaging.
Discover the best free ChatGPT courses on Udemy.",186,"['chatgpt', 'best', 'youre', 'courses', 'udemy', 'youll', 'youve', 'online', 'free', 'learn', '13']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-11-01,0.7815126050420168
2023-11-01,Scientists and researchers from top institutions have collaborated to create a neural network exhibiting human-like proficiency in language generalization.,New neural-network-based AI outperforms OpenAI's ChatGPT in ...,https://interestingengineering.com/innovation/neural-network-ai-outperforms-chatgpt,en,Interesting Engineering,['Shubhangi Dua'],"As artificial intelligence (AI) takes the world by storm, especially with the looming commencement of the inaugural global two-day AI summit in London on November 1, groundbreaking neural network technology has the potential to revolutionize or augment AI capabilities.
Recently, scientists and researchers in AI and cognitive science hailing from institutions like Johns Hopkins University, New York University, the Santa Fe Institute, and the University of Osnabrück have collaborated to create a neural network exhibiting human-like proficiency in language generalization.
Meta-learning for Compositionality (MLC) to imitate humansIn simple terms, this neural technology called Meta-learning for Compositionality (MLC) mimics the way humans learn and use new words in different situations through a process called systematic generalization.",116,"['compositionality', 'outperforms', 'openais', 'neural', 'called', 'world', 'ai', 'mlc', 'network', 'chatgpt', 'technology', 'learning', 'neuralnetworkbased', 'york', 'university']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['man'],[],2023-11-01,0.48739495798319327
2023-10-31,"In a recent paper, Nvidia semiconductor engineers showcased how generative AI can assist in the complex process of designing semiconductors.",ChipNeMo: NVIDIA's ChatGPT-like AI chatbot for semiconductors,https://interestingengineering.com/innovation/nvidia-chatgpt-like-ai-chatbot-semiconductors,en,Interesting Engineering,['Sejal Sharma'],"NVIDIA, the most profitable chip-making company in the world, has unveiled a custom large language model, the technology on which artificial intelligence tools like ChatGPT are based, which the company has developed for their internal use.
Trained on NVIDIA's proprietary data, ""ChipNeMo"" will generate and optimize software and provide assistance to human designers in building semiconductors.
Developed by NVIDIA researchers, ChipNeMo would be highly beneficial in the context of the company’s work in graphics processing, artificial intelligence, and other technologies.
ChipNeMo to assist NVIDIA engineersDesigning semiconductors isn’t an easy task.
This is one of the reasons why NVIDIA’s superior semiconductors are in high demand and enormously priced.",135,"['chatbot', 'working', 'intelligence', 'nvidias', 'company', 'chatgptlike', 'ai', 'nvidia', 'developed', 'chipnemo', 'world', 'artificial', 'semiconductors']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-31,0.5672268907563025
2023-10-12,"As the tool becomes less of a curiosity and more a part of daily life, fans are finding clever uses – and discovering limitations",Incredibly smart or incredibly stupid? What we learned from using ChatGPT for a year,https://www.theguardian.com/technology/2023/oct/12/chatgpt-uses-writing-recipes-one-year,en,The Guardian,['Matthew Cantor'],"There are, of course, ethical questions about the use of ChatGPT in work and school settings.
Users have asked ChatGPT for help being nicer in their work emails, especially when they’re secretly fuming.
Whiteboard interpreterFollowing the update allowing ChatGPT to “see”, users have found its interpretation skills to be alarmingly impressive.
You can give ChatGPT a picture of your team’s whiteboarding session and have it write the code for you.
It’s important to remember that while ChatGPT can seem incredibly smart, it is also incredibly stupid, as this index of some of its many failures proves.",1170,"['help', 'whats', 'smart', 'incredibly', 'learned', 'chatgpt', 'write', 'users', 'wrigley', 'stupid', 'turned', 'information', 'writing', 'work', 'using']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],2023-10-12,4.915966386554622
